kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
2,0,0,1,0,0,1,0,31,17,0,1,0,0,0,0.0,76.49388122558594,76.49388122558594,12,961
2,0,1,0,1,1,1,0,22,15,1,0,1,20,40,4.2088398933410645,42.00444030761719,37.795589447021484,9,484
2,0,0,0,0,1,0,0,30,21,0,1,1,20,20,2.9493401050567627,30.30156135559082,27.35222053527832,12,900
2,0,0,0,1,0,0,0,31,19,1,0,1,52,40,35.696441650390625,96.58293914794922,60.88650131225586,15,961
3,1,0,0,0,1,0,0,27,20,1,0,1,50,40,14.704700469970703,28.359830856323242,13.655119895935059,12,729
2,0,1,0,1,1,1,0,33,20,0,1,1,9,30,1.899749994277954,65.14784240722656,63.24808883666992,14,1089
3,1,0,0,0,1,0,0,33,18,0,1,1,26,40,12.416610717773438,52.636749267578125,40.22016143798828,12,1089
2,0,0,1,0,0,1,0,30,20,0,1,1,52,43,25.200580596923828,77.69038391113281,52.48980712890625,14,900
2,0,0,0,1,0,0,0,33,21,0,1,1,8,15,0.8501699566841125,19.33338165283203,18.48322105407715,11,1089
3,1,0,0,0,1,0,0,29,19,0,1,1,28,40,7.357600212097168,59.847442626953125,52.48980712890625,12,841
2,0,0,0,0,1,0,0,31,20,0,1,1,52,40,31.498090744018555,71.39288330078125,39.89478302001953,12,961
2,0,0,0,0,1,0,0,34,26,0,1,1,52,28,17.30767059326172,54.526031494140625,37.21833801269531,0,1156
2,0,1,0,1,1,1,0,25,21,0,1,0,0,0,0.0,26.460079193115234,26.460079193115234,14,625
4,1,1,0,1,1,1,0,33,18,0,1,1,36,30,17.13974952697754,65.84056091308594,48.700809478759766,12,1089
2,0,0,1,0,0,1,0,33,23,0,1,1,52,40,21.002220153808594,27.131811141967773,6.129590034484863,12,1089
4,1,0,1,0,0,1,0,30,17,1,0,0,0,0,0.0,12.458589553833008,12.458589553833008,11,900
4,1,0,0,1,0,0,0,27,17,0,1,1,26,15,1.836780071258545,41.13328170776367,39.29650115966797,11,729
3,1,0,0,1,0,0,0,23,16,1,0,1,26,48,9.456769943237305,31.508590698242188,22.05181121826172,10,529
3,1,0,1,0,0,1,0,35,24,0,1,0,0,0,0.0,157.43800354003906,157.43800354003906,16,1225
3,1,0,0,0,1,0,0,29,18,1,0,1,40,40,33.597251892089844,69.29368591308594,35.696441650390625,12,841
4,1,1,0,1,1,1,0,35,20,0,1,0,0,0,0.0,67.06856536865234,67.06856536865234,12,1225
2,0,0,0,0,1,0,0,35,25,1,0,1,52,40,22.05181121826172,60.89699935913086,38.845191955566406,16,1225
3,1,0,1,0,0,1,0,33,16,0,1,0,0,0,0.0,25.253049850463867,25.253049850463867,12,1089
2,0,0,0,0,1,0,0,29,23,0,1,1,52,12,8.407190322875977,46.202781677246094,37.795589447021484,10,841
4,1,0,1,0,0,1,0,32,18,0,1,1,52,40,8.93198013305664,68.76888275146484,68.76888275146484,12,1024
3,1,1,0,1,1,1,0,31,25,0,1,1,52,58,31.498090744018555,46.66462707519531,15.166519165039062,16,961
2,0,0,0,1,0,0,0,31,20,0,1,1,52,40,18.903051376342773,56.69866180419922,37.795589447021484,12,961
4,1,0,0,1,0,0,0,35,18,0,1,1,16,8,4.2088398933410645,85.37338256835938,81.16449737548828,15,1225
2,0,0,1,0,0,1,0,29,17,0,1,0,0,0,0.0,52.48980712890625,52.48980712890625,11,841
2,0,0,1,0,0,1,0,26,21,1,0,1,52,40,17.22372055053711,65.51519012451172,48.29146957397461,12,676
2,0,1,0,1,1,1,0,30,22,0,1,0,0,0,0.0,35.696441650390625,35.696441650390625,12,900
2,0,0,0,1,0,0,0,34,22,1,0,1,36,40,32.54766845703125,85.46781158447266,52.92015838623047,18,1156
5,1,0,1,0,0,1,0,31,18,1,0,0,0,0,0.0,14.200910568237305,14.200910568237305,9,961
2,0,0,0,1,0,0,0,35,21,0,1,1,50,40,12.605530738830566,31.508590698242188,18.903051376342773,3,1225
2,0,0,1,0,0,1,0,35,31,1,0,1,36,38,8.323219299316406,30.994300842285156,22.67106056213379,16,1225
4,1,0,0,0,1,0,0,31,17,1,0,1,20,30,3.1592600345611572,36.756500244140625,33.597251892089844,11,961
2,0,0,0,0,1,0,0,31,22,1,0,1,52,20,14.704700469970703,46.202781677246094,31.498090744018555,12,961
2,0,1,0,1,1,1,0,27,17,0,1,1,52,40,12.458589553833008,48.312469482421875,35.853878021240234,12,729
6,1,0,0,0,1,0,0,33,19,1,0,0,0,0,0.0,3.99891996383667,3.99891996383667,13,1089
3,1,0,0,1,0,0,0,31,20,1,0,1,52,50,8.407190322875977,29.61932945251465,21.212141036987305,16,961
2,0,0,0,1,0,0,0,32,23,1,0,1,52,5,10.065529823303223,43.66278076171875,33.597251892089844,12,1024
2,0,0,0,0,1,0,0,35,25,1,0,1,26,25,39.13905715942383,69.90243530273438,30.76338005065918,16,1225
3,1,0,1,0,0,1,1,25,21,1,0,1,12,35,2.9283502101898193,43.20096969604492,40.27262878417969,13,625
2,0,0,0,1,0,0,0,33,20,1,0,0,0,0,0.0,35.37105941772461,35.37105941772461,12,1089
2,0,0,1,0,0,1,0,28,20,0,1,0,0,0,0.0,27.29974937438965,27.29974937438965,12,784
3,1,0,0,0,1,0,0,31,25,0,1,0,0,0,0.0,60.67658996582031,60.67658996582031,12,961
2,0,0,1,0,0,1,0,33,23,1,0,0,0,0,0.0,25.116609573364258,25.116609573364258,12,1089
2,0,0,0,1,0,0,0,30,23,1,0,1,50,40,21.002220153808594,66.7326889038086,45.73046875,12,900
3,1,0,0,0,1,0,0,23,18,1,0,1,3,40,1.2699999809265137,26.481060028076172,25.211061477661133,12,529
2,0,0,0,1,0,0,0,32,22,0,1,1,12,40,3.285209894180298,30.14413070678711,26.858919143676758,11,1024
3,1,0,1,0,0,1,0,32,17,0,1,0,0,0,0.0,44.0931282043457,44.0931282043457,11,1024
4,1,0,0,1,0,0,0,25,16,0,1,1,3,40,0.7242100238800049,10.15999984741211,9.43578052520752,12,625
3,1,0,0,1,0,0,0,32,23,0,1,0,0,0,0.0,31.498090744018555,31.498090744018555,12,1024
4,1,1,0,1,1,1,0,35,18,1,0,1,50,40,41.99394226074219,94.48374938964844,52.48980712890625,16,1225
3,1,0,1,0,0,1,0,32,17,1,0,1,52,9,33.597251892089844,82.93830871582031,49.34105682373047,14,1024
3,1,1,0,1,1,1,0,27,19,0,1,0,0,0,0.0,25.200580596923828,25.200580596923828,5,729
4,1,0,0,1,0,0,0,34,20,1,0,1,32,20,4.2088398933410645,31.729000091552734,27.520160675048828,14,1156
2,0,0,0,1,0,0,0,27,19,1,0,1,24,38,6.559910297393799,44.35552978515625,37.795589447021484,12,729
2,0,0,0,0,1,0,0,33,18,1,0,1,50,40,23.101390838623047,48.30196762084961,25.200580596923828,12,1089
3,1,0,1,0,0,1,0,26,17,1,0,0,0,0,0.0,0.0,0.0,12,676
2,0,0,0,0,1,0,0,24,20,0,1,0,0,0,0.0,18.84008026123047,18.84008026123047,12,576
3,1,1,0,1,1,1,0,29,18,1,0,1,16,30,52.48980712890625,75.5911865234375,23.101390838623047,11,841
2,0,1,0,1,1,1,0,34,21,1,0,1,15,25,4.082890033721924,65.87206268310547,61.789161682128906,16,1156
3,1,1,0,1,1,1,0,30,23,1,0,0,0,0,0.0,29.955198287963867,29.955198287963867,16,900
2,0,1,0,1,1,1,0,28,20,0,1,0,0,0,0.0,42.52925109863281,42.52925109863281,13,784
2,0,0,0,0,1,0,0,31,24,0,1,1,44,40,21.149169921875,52.59477996826172,31.44561004638672,14,961
3,1,1,0,1,1,1,0,35,28,0,1,0,0,0,0.0,22.05181121826172,22.05181121826172,9,1225
3,1,1,0,1,1,1,0,32,22,0,1,0,0,0,0.0,53.54991149902344,53.54991149902344,13,1024
2,0,0,0,1,0,0,0,29,22,1,0,0,0,0,0.0,44.0931282043457,44.0931282043457,14,841
2,0,0,1,0,0,1,0,32,21,1,0,1,52,40,6.308020114898682,44.869808197021484,38.56180953979492,15,1024
2,0,0,0,1,0,0,0,26,16,1,0,1,52,32,14.704700469970703,37.80609130859375,23.101390838623047,12,676
2,0,0,0,1,0,0,0,29,22,0,1,1,25,40,16.006200790405273,60.592628479003906,44.58644104003906,13,841
2,0,1,0,1,1,1,0,23,19,0,1,1,12,40,2.5295000076293945,20.194049835205078,17.66452980041504,9,529
2,0,0,1,0,0,1,0,30,19,1,0,0,0,0,0.0,37.80609130859375,37.80609130859375,14,900
2,0,0,0,1,0,0,0,31,21,1,0,0,0,0,0.0,22.534631729125977,22.534631729125977,14,961
2,0,0,0,0,1,0,0,29,19,0,1,0,0,0,0.0,13.886030197143555,13.886030197143555,12,841
2,0,0,0,1,0,0,0,26,19,1,0,1,44,40,15.0195894241333,36.70403289794922,21.684450149536133,12,676
3,1,0,0,0,1,0,0,27,17,0,1,0,0,0,0.0,18.903051376342773,18.903051376342773,13,729
3,1,1,0,1,1,1,0,28,18,1,0,1,24,29,4.817600250244141,20.403949737548828,15.586359977722168,12,784
2,0,0,0,1,0,0,0,28,18,0,1,1,52,40,18.48322105407715,29.000080108642578,10.516860008239746,12,784
2,0,0,1,0,0,1,0,30,20,0,1,1,52,45,25.368499755859375,48.46990966796875,23.101390838623047,2,900
4,1,1,0,1,1,1,0,29,18,1,0,1,45,40,12.374629974365234,29.241479873657227,16.866859436035156,12,841
3,1,0,0,0,1,0,0,31,17,0,1,1,52,40,13.361230850219727,48.92121887207031,35.560001373291016,12,961
3,1,0,0,0,1,0,0,31,20,1,0,1,32,40,6.308020114898682,32.21181106567383,25.90380096435547,13,961
2,0,0,0,0,1,0,0,25,18,0,1,0,0,0,0.0,15.523380279541016,15.523380279541016,4,625
3,1,1,0,1,1,1,0,34,29,0,1,1,52,40,27.29974937438965,59.85791015625,32.558170318603516,16,1156
2,0,1,0,1,1,1,0,30,18,0,1,1,52,40,12.605530738830566,27.310230255126953,14.704700469970703,12,900
2,0,0,0,1,0,0,0,31,20,0,1,1,52,23,12.017769813537598,37.13438034057617,25.116609573364258,11,961
4,1,0,0,0,1,0,0,35,18,0,1,0,0,0,0.0,27.310230255126953,27.310230255126953,11,1225
2,0,0,0,1,0,0,0,28,17,1,0,1,52,40,21.002220153808594,51.786590576171875,30.784379959106445,13,784
2,0,1,0,1,1,1,0,35,19,0,1,0,0,0,0.0,2.5399999618530273,2.5399999618530273,12,1225
2,0,1,0,1,1,1,0,32,16,0,1,0,0,0,0.0,49.56147003173828,49.56147003173828,10,1024
2,0,1,0,1,1,1,0,34,23,0,1,1,52,40,15.313469886779785,63.342533111572266,48.02906036376953,12,1156
2,0,0,1,0,0,1,0,29,23,0,1,1,52,40,18.903051376342773,34.059059143066406,15.156030654907227,12,841
2,0,0,1,0,0,1,0,31,21,1,0,1,52,40,25.200580596923828,55.6490592956543,30.44849967956543,15,961
3,1,0,0,1,0,0,0,32,26,0,1,0,0,0,0.0,52.510807037353516,52.510807037353516,12,1024
4,1,0,0,1,0,0,0,29,23,0,1,0,0,0,0.0,28.50676918029785,28.50676918029785,6,841
3,1,0,1,0,0,1,0,22,15,0,1,0,0,0,0.0,157.43800354003906,157.43800354003906,9,484
3,1,0,0,0,1,0,0,26,20,1,0,0,0,0,0.0,62.42940902709961,62.42940902709961,12,676
3,1,0,0,1,0,0,0,29,21,1,0,0,0,0,0.0,36.032310485839844,36.032310485839844,12,841
2,0,0,1,0,0,1,0,25,18,1,0,1,52,40,4.2088398933410645,5.163959980010986,0.9551199674606323,12,625
5,1,0,1,0,0,1,0,35,23,0,1,0,0,0,0.0,48.29146957397461,48.29146957397461,12,1225
4,1,0,1,0,0,1,0,34,24,1,0,1,6,21,1.2490099668502808,15.943220138549805,14.694210052490234,17,1156
3,1,0,0,1,0,0,1,25,17,1,0,1,35,24,4.838589668273926,27.940000534057617,23.101390838623047,13,625
2,0,0,0,1,0,0,0,31,19,0,1,0,0,0,0.0,52.72071838378906,52.72071838378906,16,961
3,1,1,0,1,1,1,0,34,24,1,0,1,52,38,25.116609573364258,50.31719207763672,25.200580596923828,12,1156
2,0,0,1,0,0,1,0,31,20,1,0,0,0,0,0.0,45.46809005737305,45.46809005737305,14,961
2,0,1,0,1,1,1,0,29,21,1,0,1,24,40,4.229830265045166,40.34608840942383,36.116249084472656,12,841
2,0,0,1,0,0,1,0,34,25,1,0,1,52,40,23.458250045776367,73.2401351928711,49.78187942504883,14,1156
3,1,0,0,1,0,0,0,34,19,1,0,1,52,38,29.3989200592041,56.69866180419922,27.29974937438965,11,1156
2,0,1,0,1,1,1,0,29,21,1,0,0,0,0,0.0,37.80609130859375,37.80609130859375,14,841
2,0,0,0,0,1,0,0,24,15,1,0,1,15,58,4.124879837036133,35.62297058105469,31.498090744018555,12,576
2,0,0,1,0,0,1,0,32,21,1,0,1,50,45,4.418759822845459,21.222640991210938,16.80388069152832,12,1024
2,0,0,1,0,0,1,0,34,21,1,0,1,38,38,40.94437789916992,102.88043975830078,61.93608856201172,19,1156
2,0,0,0,1,0,0,0,34,22,1,0,1,20,17,8.407190322875977,43.26394271850586,34.85675048828125,12,1156
2,0,0,0,0,1,0,0,27,22,1,0,1,52,40,18.903051376342773,46.202781677246094,27.29974937438965,12,729
3,1,1,0,1,1,1,0,30,20,1,0,1,36,40,16.80388069152832,48.312469482421875,31.508590698242188,12,900
3,1,0,0,0,1,0,0,25,18,1,0,1,44,24,13.235289573669434,48.93171691894531,35.696441650390625,12,625
2,0,0,0,1,0,0,0,25,17,0,1,1,8,45,3.579090118408203,30.259580612182617,26.68048095703125,10,625
2,0,1,0,1,1,1,0,28,19,1,0,1,20,32,2.5295000076293945,46.62262725830078,44.0931282043457,12,784
3,1,0,0,0,1,0,0,33,20,1,0,1,30,15,1.899749994277954,35.29758834838867,33.3978385925293,11,1089
3,1,0,1,0,0,1,0,35,23,1,0,0,0,0,0.0,0.9131399989128113,0.9131399989128113,12,1225
3,1,0,0,1,0,0,0,22,17,1,0,0,0,0,0.0,26.20816993713379,26.20816993713379,10,484
3,1,0,1,0,0,1,0,25,19,1,0,1,20,24,1.899749994277954,26.890409469604492,24.990659713745117,12,625
4,1,0,0,0,1,0,0,35,19,1,0,0,0,0,0.0,14.704700469970703,14.704700469970703,11,1225
2,0,0,1,0,0,1,0,25,19,1,0,0,0,0,0.0,36.32619094848633,36.32619094848633,12,625
2,0,0,0,1,0,0,0,27,16,1,0,1,52,40,29.482891082763672,61.46377944946289,31.98090934753418,12,729
2,0,0,0,1,0,0,0,23,17,1,0,1,25,21,3.6840500831604004,3.6840500831604004,0.0,12,529
3,1,0,0,0,1,0,0,27,18,1,0,0,0,0,0.0,35.696441650390625,35.696441650390625,12,729
2,0,0,0,1,0,0,0,35,23,1,0,1,30,20,8.197269439697266,29.36743927001953,21.1701602935791,12,1225
2,0,0,0,1,0,0,0,27,20,1,0,1,52,40,16.80388069152832,37.80609130859375,21.002220153808594,12,729
3,1,0,0,0,1,0,0,30,25,1,0,0,0,0,0.0,29.3989200592041,29.3989200592041,14,900
2,0,1,0,1,1,1,0,29,19,1,0,1,12,98,0.640250027179718,57.32841110229492,56.68815994262695,12,841
2,0,0,1,0,0,1,0,34,26,1,0,1,52,40,25.200580596923828,88.18624877929688,62.98569107055664,12,1156
2,0,0,1,0,0,1,0,34,21,1,0,1,52,40,23.20635986328125,84.14530944824219,60.93899917602539,13,1156
3,1,0,1,0,0,1,0,35,18,1,0,1,26,40,8.197269439697266,8.197269439697266,0.0,12,1225
2,0,0,0,0,1,0,0,28,22,1,0,1,52,40,12.605530738830566,56.69866180419922,44.0931282043457,14,784
2,0,0,0,1,0,0,0,25,21,0,1,0,0,0,0.0,30.238590240478516,30.238590240478516,13,625
2,0,0,0,0,1,0,0,31,17,1,0,0,0,0,0.0,29.3989200592041,29.3989200592041,12,961
3,1,1,0,1,1,1,0,27,21,1,0,1,48,40,21.002220153808594,54.19015884399414,33.18791198730469,12,729
2,0,0,0,1,0,0,0,35,20,1,0,1,10,40,2.739419937133789,40.32508850097656,37.585689544677734,12,1225
4,1,0,0,1,0,0,0,34,22,1,0,1,36,40,21.002220153808594,65.83006286621094,44.82783889770508,20,1156
2,0,0,1,0,0,1,0,34,28,1,0,0,0,0,0.0,49.79237747192383,49.79237747192383,12,1156
2,0,0,1,0,0,1,0,28,23,1,0,1,49,38,17.433629989624023,35.706939697265625,18.273300170898438,14,784
3,1,0,0,1,0,0,0,32,22,1,0,0,0,0,0.0,82.85438537597656,82.85438537597656,12,1024
2,0,0,0,1,0,0,0,35,27,1,0,0,0,0,0.0,57.926692962646484,57.926692962646484,12,1225
2,0,1,0,1,1,1,0,26,20,1,0,1,19,38,6.098100185394287,21.862890243530273,15.764789581298828,13,676
3,1,1,0,1,1,1,0,24,18,1,0,1,50,40,12.605530738830566,28.160409927368164,15.554880142211914,13,576
2,0,1,0,1,1,1,0,33,22,1,0,1,52,40,12.605530738830566,54.30559158325195,41.70005798339844,12,1089
2,0,0,0,0,1,0,0,34,25,1,0,1,40,35,21.002220153808594,96.69837951660156,75.6961898803711,18,1156
2,0,1,0,1,1,1,0,31,20,1,0,1,52,40,26.795940399169922,62.072532653808594,35.276588439941406,16,961
4,1,0,0,0,1,0,0,34,18,1,0,1,52,40,25.200580596923828,56.69866180419922,31.498090744018555,10,1156
2,0,1,0,1,1,1,0,29,20,1,0,1,52,40,25.200580596923828,62.996192932128906,37.795589447021484,13,841
3,1,0,0,0,1,0,0,32,21,1,0,0,0,0,0.0,1.280500054359436,1.280500054359436,12,1024
2,0,0,0,0,1,0,0,30,25,1,0,1,36,40,31.498090744018555,79.78956604003906,48.29146957397461,18,900
5,1,0,0,0,1,0,0,32,19,1,0,0,0,0,0.0,29.27297019958496,29.27297019958496,11,1024
2,0,0,0,1,0,0,0,33,24,1,0,1,30,40,4.628680229187012,50.45362854003906,45.8249397277832,12,1089
3,1,0,1,0,0,1,0,24,21,1,0,0,0,0,0.0,33.597251892089844,33.597251892089844,15,576
4,1,1,0,1,1,1,0,30,19,1,0,1,8,15,0.22041000425815582,40.535030364990234,40.31462860107422,10,900
2,0,0,0,0,1,0,0,32,22,1,0,1,52,40,17.01380157470703,46.4232177734375,29.40941047668457,13,1024
2,0,0,1,0,0,1,0,32,27,1,0,0,0,0,0.0,22.755029678344727,22.755029678344727,12,1024
3,1,1,0,1,1,1,0,32,19,1,0,1,48,40,19.952640533447266,60.907501220703125,40.95487976074219,12,1024
3,1,0,0,0,1,0,0,28,20,0,1,0,0,0,0.0,44.73337936401367,44.73337936401367,12,784
2,0,0,1,0,0,1,0,35,24,1,0,0,0,0,0.0,35.696441650390625,35.696441650390625,10,1225
3,1,0,0,0,1,0,0,28,19,1,0,1,52,18,16.80388069152832,47.25238037109375,30.44849967956543,12,784
2,0,0,0,0,1,0,0,33,20,1,0,1,50,50,23.101390838623047,44.10363006591797,21.002220153808594,12,1089
3,1,1,0,1,1,1,0,28,19,1,0,0,0,0,0.0,15.544380187988281,15.544380187988281,12,784
3,1,1,0,1,1,1,1,35,23,1,0,1,52,40,26.20816993713379,48.03955841064453,21.831390380859375,13,1225
2,0,1,0,1,1,1,0,31,19,1,0,1,50,40,21.002220153808594,63.006690979003906,42.00444030761719,12,961
4,1,0,0,1,0,0,0,33,16,1,0,0,0,0,0.0,40.94437789916992,40.94437789916992,12,1089
2,0,1,0,1,1,1,0,28,19,1,0,1,52,40,14.704700469970703,43.01205825805664,28.307340621948242,12,784
2,0,0,0,0,1,0,0,30,23,0,1,1,52,40,15.124540328979492,40.32508850097656,25.200580596923828,14,900
2,0,0,0,1,0,0,0,23,19,1,0,1,24,24,3.663059949874878,10.139009475708008,6.475950241088867,13,529
3,1,0,1,0,0,1,0,35,22,1,0,1,52,40,14.704700469970703,33.607749938964844,18.903051376342773,17,1225
2,0,1,0,1,1,1,0,29,19,1,0,1,52,40,27.593631744384766,53.25603103637695,25.662389755249023,12,841
3,1,0,1,0,0,1,0,27,18,1,0,1,51,35,8.407190322875977,23.33230972290039,14.92512035369873,12,729
2,0,1,0,1,1,1,0,25,18,0,1,0,0,0,0.0,10.506360054016113,10.506360054016113,12,625
2,0,1,0,1,1,1,0,32,17,1,0,1,52,40,29.3989200592041,71.39288330078125,41.99394226074219,13,1024
3,1,0,0,0,1,0,0,31,20,1,0,1,52,40,16.80388069152832,17.444129943847656,0.640250027179718,12,961
3,1,0,1,0,0,1,0,33,16,0,1,1,48,40,14.704700469970703,18.084381103515625,3.3796699047088623,8,1089
2,0,0,0,0,1,0,0,29,19,1,0,1,20,40,14.704700469970703,44.54444122314453,29.839750289916992,10,841
2,0,0,1,0,0,1,0,26,18,0,1,1,48,40,12.605530738830566,42.00444030761719,42.00444030761719,12,676
2,0,0,0,1,0,0,0,23,19,0,1,0,0,0,0.0,36.65155792236328,36.65155792236328,8,529
2,0,0,0,0,1,0,0,30,20,0,1,0,0,0,0.0,125.96088409423828,125.96088409423828,16,900
2,0,0,1,0,0,1,0,25,18,1,0,1,42,33,11.471980094909668,44.5549430847168,33.082969665527344,12,625
3,1,0,0,0,1,0,0,28,17,0,1,0,0,0,0.0,14.704700469970703,14.704700469970703,11,784
2,0,0,0,0,1,0,0,34,19,1,0,1,52,40,12.248669624328613,24.64430046081543,12.395620346069336,12,1156
3,1,1,0,1,1,1,0,33,19,1,0,1,26,40,11.450980186462402,29.461891174316406,18.010910034179688,13,1089
4,1,0,1,0,0,1,0,34,21,0,1,1,52,40,15.124540328979492,57.118499755859375,41.99394226074219,12,1156
2,0,1,0,1,1,1,0,32,21,0,1,1,52,30,0.0,75.5911865234375,75.5911865234375,13,1024
2,0,0,0,1,0,0,0,29,23,0,1,0,0,0,0.0,25.58892059326172,25.58892059326172,15,841
4,1,0,0,1,0,0,0,26,18,1,0,1,8,30,1.5219000577926636,21.38007926940918,19.858169555664062,10,676
2,0,0,0,1,0,0,0,32,21,1,0,1,52,40,18.33626937866211,64.5285873413086,46.19231033325195,14,1024
2,0,0,1,0,0,1,0,31,20,1,0,1,50,40,27.509660720825195,59.21765899658203,31.708019256591797,16,961
3,1,0,0,1,0,0,0,35,21,1,0,0,0,0,0.0,39.89478302001953,39.89478302001953,10,1225
2,0,0,1,0,0,1,0,33,18,1,0,1,52,40,24.52882957458496,34.41594314575195,9.887099266052246,12,1089
2,0,0,1,0,0,1,0,30,20,1,0,1,52,40,19.742721557617188,53.34000015258789,33.597251892089844,12,900
2,0,0,0,0,1,0,0,29,19,1,0,0,0,0,0.0,53.140560150146484,53.140560150146484,12,841
2,0,0,0,0,1,0,0,27,21,0,1,1,8,40,8.407190322875977,28.989580154418945,20.58238983154297,12,729
3,1,0,1,0,0,1,0,31,18,1,0,0,0,0,0.0,32.45322036743164,32.45322036743164,12,961
3,1,0,0,0,1,0,0,35,18,1,0,0,0,0,0.0,24.056520462036133,24.056520462036133,9,1225
3,1,0,1,0,0,1,0,27,16,1,0,1,50,40,10.506360054016113,27.940000534057617,17.433629989624023,10,729
2,0,0,0,0,1,0,0,29,19,0,1,1,52,52,16.80388069152832,74.77249908447266,57.968658447265625,12,841
4,1,0,0,0,1,0,0,32,20,1,0,1,35,30,8.407190322875977,8.407190322875977,0.0,8,1024
2,0,0,0,0,1,0,0,30,19,1,0,1,52,35,18.420230865478516,56.21583938598633,37.795589447021484,12,900
5,1,0,0,1,0,0,0,35,19,1,0,1,32,40,4.2088398933410645,18.92405128479004,14.715200424194336,12,1225
2,0,1,0,1,1,1,0,26,19,1,0,1,12,40,1.4799200296401978,28.989580154418945,27.509660720825195,12,676
2,0,0,1,0,0,1,0,23,17,1,0,0,0,0,0.0,37.55419158935547,37.55419158935547,15,529
4,1,1,0,1,1,1,0,26,16,1,0,1,26,40,6.014130115509033,29.115530014038086,23.101390838623047,11,676
3,1,0,1,0,0,1,0,29,20,1,0,1,52,40,16.80388069152832,33.607749938964844,16.80388069152832,15,841
2,0,0,0,1,0,0,0,29,19,1,0,1,52,40,21.002220153808594,58.7978401184082,37.795589447021484,13,841
2,0,0,0,1,0,0,0,31,21,1,0,1,52,40,16.80388069152832,60.89699935913086,44.0931282043457,12,961
2,0,0,1,0,0,1,0,31,22,0,1,1,50,12,21.002220153808594,48.30196762084961,27.29974937438965,6,961
3,1,0,0,1,0,0,0,27,18,1,0,1,10,34,12.479589462280273,104.85369110107422,92.37413024902344,11,729
3,1,0,0,0,1,0,0,29,17,1,0,0,0,0,0.0,41.99394226074219,41.99394226074219,11,841
3,1,0,0,1,0,0,0,26,18,1,0,1,52,40,16.80388069152832,54.5994987487793,37.795589447021484,12,676
3,1,0,1,0,0,1,0,32,24,0,1,0,0,0,0.0,16.216110229492188,16.216110229492188,12,1024
2,0,0,0,1,0,0,0,26,19,1,0,1,28,48,25.200580596923828,48.09206008911133,22.891481399536133,13,676
3,1,0,1,0,0,1,0,25,18,0,1,0,0,0,0.0,20.58238983154297,20.58238983154297,7,625
3,1,0,1,0,0,1,0,24,19,1,0,1,50,40,9.87661075592041,23.94106101989746,14.064459800720215,12,576
2,0,0,0,1,0,0,0,25,19,1,0,1,1,16,0.1994200050830841,18.89255142211914,18.693130493164062,12,625
2,0,0,1,0,0,1,0,28,20,1,0,1,16,40,0.8501699566841125,19.75322151184082,18.903051376342773,13,784
2,0,0,0,1,0,0,0,28,21,0,1,0,0,0,0.0,18.567190170288086,18.567190170288086,12,784
3,1,0,0,0,1,0,0,29,24,0,1,1,18,25,3.2642099857330322,22.10430145263672,18.84008026123047,12,841
3,1,1,0,1,1,1,0,33,16,1,0,1,52,38,18.903051376342773,40.860408782958984,21.957340240478516,12,1089
2,0,0,0,0,1,0,0,22,18,1,0,1,51,40,9.645700454711914,50.044281005859375,40.398590087890625,9,484
2,0,1,0,1,1,1,0,35,22,1,0,0,0,0,0.0,48.29146957397461,48.29146957397461,12,1225
2,0,0,0,0,1,0,0,28,17,0,1,1,49,40,18.315279006958008,37.21833801269531,18.903051376342773,9,784
3,1,0,1,0,0,1,0,35,22,0,1,0,0,0,0.0,30.994300842285156,30.994300842285156,13,1225
2,0,0,0,1,0,0,0,30,20,1,0,1,52,8,25.200580596923828,56.69866180419922,31.498090744018555,13,900
3,1,1,0,1,1,1,0,35,21,0,1,0,0,0,0.0,21.002220153808594,21.002220153808594,12,1225
5,1,0,0,0,1,0,1,29,20,1,0,0,0,0,0.0,19.19693946838379,19.19693946838379,12,841
2,0,0,0,0,1,0,0,28,19,1,0,1,52,40,15.754300117492676,36.756500244140625,21.002220153808594,13,784
2,0,0,0,1,0,0,0,30,27,1,0,1,32,40,9.24686050415039,38.72975158691406,29.482891082763672,15,900
2,0,0,1,0,0,1,0,34,20,0,1,0,0,0,0.0,33.3978385925293,33.3978385925293,11,1156
2,0,0,0,1,0,0,0,22,20,0,1,1,36,40,11.555950164794922,96.11063385009766,84.5546875,16,484
2,0,1,0,1,1,1,0,24,20,1,0,0,0,0,0.0,19.952640533447266,19.952640533447266,12,576
2,0,0,0,1,0,0,0,33,21,1,0,1,52,35,10.506360054016113,31.508590698242188,21.002220153808594,12,1089
5,1,0,1,0,0,1,0,34,19,1,0,0,0,0,0.0,37.795589447021484,37.795589447021484,12,1156
2,0,0,1,0,0,1,0,24,18,1,0,1,36,7,5.67825984954834,24.581310272216797,18.903051376342773,12,576
2,0,1,0,1,1,1,0,33,25,1,0,0,0,0,0.0,35.727909088134766,35.727909088134766,12,1089
2,0,1,0,1,1,1,0,33,21,1,0,0,0,0,0.0,18.420230865478516,18.420230865478516,14,1089
2,0,0,0,0,1,0,0,25,16,1,0,1,50,40,13.655119895935059,36.58858871459961,22.933469772338867,12,625
4,1,0,0,0,1,0,0,25,16,1,0,1,13,20,8.407190322875977,25.756858825683594,17.349660873413086,13,625
