business_name,inspection_score,Year,NumberofLocations,Weekend
SOUPER BOWL,91,2017,59,false
THE SMOKE HOUSE #3,88,2017,13,false
DING HOW RESTAURANT,81,2016,196,false
MARX BROTHERS CAFE,92,2003,29,false
MIKE'S QUALITY MEATS,93,2016,47,false
BIG BOY EXPRESS MARKET,86,2007,133,false
"ALASKA CLUB EAST - DECK, THE",100,2003,46,false
HOMESTEAD ELEMENTARY SCHOOL,100,2016,38,false
HOLIDAY STATIONSTORE #630,100,2004,31,false
LAKE OTIS ELEMENTARY SCHOOL,100,2017,38,false
HUMPY'S GREAT ALASKAN ALEHOUSE,95,2006,78,false
CARRS #2628 - ORIENT EXPRESS,95,2004,37,false
SAMURAI SUSHI,73,2008,119,false
PHATTRA ASIAN MARKET,94,2016,11,false
HACIENDA MEXICAN RESTAURANT,93,2004,62,false
CENTRER LE POINT CAFE,100,2016,27,false
GRIND TIME ENTERPRISES - S,91,2017,4,false
BLONDIE'S ESPRESSO,92,2016,26,false
HOLIDAY STATIONSTORE #611 SNACKBAR,100,2016,31,false
CHUGIAK ELEMENTARY SCHOOL,100,2007,41,false
MCDONALD'S,100,2017,646,false
MILANO'S PIZZA,90,2008,74,false
CARRS #1805 - GROCERY,89,2002,42,false
CHUGIAK HIGH SCHOOL,100,2017,42,false
DAMI,82,2007,103,false
CARRS #1817 - GROCERY,91,2003,26,false
PIZZA OLYMPIA,95,2015,69,false
EAGLE RIVER ELEMENTARY SCHOOL,100,2005,35,false
PROVIDENCE EXTENDED CARE - KENAI COTTAGE,100,2017,7,false
ALASKA CLUB FOR WOMEN - SPA,100,2016,43,false
HOOD WINGS,87,2016,81,false
HOLIDAY STATIONSTORE #637,100,2017,40,false
LIONS DEN LOUNGE,85,2006,33,false
PIZZA PLAZA,82,2005,90,false
SOUTHSIDE BISTRO,91,2005,59,false
CAMP FIRE - ABBOTT LOOP,100,2005,32,false
SWEET PINK PEPPER,79,2007,154,false
PIPER'S RESTAURANT,88,2007,113,false
ANCHORAGE COMMUNITY YMCA - BAXTER,100,2017,21,false
CARRS #1805 - FUEL FACILITY,97,2016,8,false
MCDONALD'S,99,2002,646,false
"HILLCREST CHILDREN'S CTR., INC",89,2005,74,false
WHALEY CENTER,100,2017,32,false
ARCTIC ROADRUNNER #2,92,2005,36,false
EGAN CONVENTION CENTER,100,2000,17,false
DAWG HOUSE CAFE,84,2008,66,false
LAKE HOOD ELEMENTARY,100,2002,36,false
WESTMARK - SOLSTICE CAFE LOUNGE,93,2004,16,false
FRED MEYER RETAIL STORE,96,2007,94,false
RONNIE,91,2004,95,false
SNO FLO LLC,92,2016,9,false
SHELL - EAGLE RIVER A & W,82,2007,33,false
HOLIDAY STATION STORE #601 SNACK,99,2001,52,false
JADE FIELD OPERATIONS CONCESSION -S,100,2008,17,false
HOLIDAY STATIONSTORE #631,93,2002,31,false
PHO DIMOND RESTAURANT,90,2017,17,false
PI RESTAURANT @ EMBASSY SUITES,94,2017,18,false
XALOS,93,2017,18,false
ANCHORAGE COMMUNITY YMCA - KASUUN,100,2017,10,false
BROWN BEAR SALOON,99,2016,38,false
BEAN'S CAFE INC,92,2006,49,false
COLLEGE GATE ELEMENTARY SCHOOL,100,2005,38,false
CAPONE'S PIZZA,90,2007,61,false
SIDE STREET ESPRESSO,93,2002,16,false
UAA-CULINARY ARTS - LUCY CUDDY HALL,100,2015,34,false
BENSON SECONDARY SCHOOL,93,2015,43,false
"MULDOON FRUITLAND, INC",92,2015,42,false
CAPTAIN COOK - FLETCHER'S,99,2017,31,false
DIMOND HIGH SCHOOL STORE/COFFEE SHOP,100,2016,14,false
TACO BELL #19282,100,2016,43,false
GUIDOS PIZZA #2,95,2015,50,false
BOMBAY DELUXE,75,2007,120,false
NORTHERN LIGHTS ABC SCHOOL,100,2008,36,false
HOLIDAY STATIONSTORE #628,95,2003,41,false
KOREAN RICE CAKE CO,88,2007,49,false
AMAZING GRACE LUTHERAN PRESCHOOL,94,2017,23,false
CAPTAIN COOK - CROWS NEST,96,2007,28,false
CHESTER PARK CORP.,98,2007,60,false
TESORO - HOLLYWOOD,99,2017,8,false
THAI ORCHID RESTAURANT,95,2018,12,false
LAKE OTIS ELEMENTARY SCHOOL,100,2003,38,false
PROVIDENCE HOSPITAL - CAFE SOLANGE,100,2002,33,false
AFC SUSHI @ CARRS/SAFEWAY #1813,96,2017,4,false
WENDY'S #5,94,2000,44,true
CAPTAIN COOK - FLETCHER'S,94,2006,31,false
TRAILSIDE ELEMENTARY SCHOOL,100,2016,38,false
HOLIDAY STATIONSTORE #632 SNACK,100,2001,34,false
JALAPENOS MEXICAN RESTAURANT,100,2015,104,false
KIDS' CORP - MULDOON,96,2015,51,false
LUCKY SPOT CAFE,91,2018,5,false
CAPTAIN COOK - THE CAFE,86,2005,54,false
PEGGYS RESTAURANT,86,2002,86,false
PAPA MURPHY'S,94,2009,110,false
ARCTIC VALLEY SKI AREA,100,2006,13,true
SAMURAI SUSHI,73,2009,119,false
SORRENTO'S,90,2016,52,false
CARRS #1813 - DELI,94,2015,68,false
COSTCO  MEAT,96,2017,31,false
FRED MEYER - RETAIL FISH,100,2000,86,false
JALAPENOS MEXICAN RESTAURANT,88,2006,104,false
SULLIVAN ARENA S W (Subway Kiosk),95,2008,15,false
SWEET PINK PEPPER,80,2007,154,false
SIS'S DELI & ESPRESSO BAR,84,2006,47,false
HOWLING WOLF CAFE/JROTC,88,2009,16,false
FRED MEYER - BAKERY,100,2017,88,false
FRED MEYER 00656 - BAKERY,100,2004,19,false
"BARNES & NOBLE BOOKSELLERS, INC",100,2008,36,false
STARBUCKS COFFEE CO #11426,94,2008,17,false
NORDSTROM - CAFE EXPRESS,88,2006,38,false
ANCHORAGE COMFORT INN SNACKBAR,92,2006,41,false
WESTMARK - SOLSTICE CAFE,96,2008,47,false
HOLIDAY STATIONSTORE #631,99,2016,31,false
CLARION SUITES - SPA,100,2016,14,false
KIDS' CORP - MULDOON,100,2015,51,false
TACO BELL #2181,94,2016,35,false
CAPTAIN COOK - THE CAFE,88,2007,54,false
GALLO'S MEXICAN RESTAURANT,97,2016,274,false
MCDONALD'S,90,2004,646,false
"NEW CENTRAL MARKET, THE",95,2018,55,false
CAMP FIRE - KLATT,100,2008,25,false
WHALEY CENTER,99,2001,32,false
AIRPORT HEIGHTS SCHOOL,99,2000,37,false
BEAR MOUNTAIN ESPRESSO,83,2008,53,false
LOS ARCOS RESTAURANT-BAR,95,2018,13,false
DOWNTOWN SHELL  A & W,92,2015,105,false
DRAGON RESTAURANT,88,2009,191,false
HULA HANDS RESTAURANT,91,2009,181,false
CROW CREEK MERCANTILE #1839,100,2008,53,false
CAROUSEL CHILD CARE CENTER,94,2016,58,false
CARRS #1805 - BAKERY,88,2000,29,false
SUBWAY OF ALASKA #10986,90,2005,50,false
MCDONALD'S,100,2005,646,false
UAA-CULINARY ARTS - LUCY CUDDY HALL,94,2005,34,false
SICILY'S PIZZA,82,2002,323,false
SWEET PINK PEPPER,91,2006,154,false
CARRS #1807 - SERVICE MEAT,100,2005,27,false
DAMI,81,2016,103,false
WILLOW CREST ELEMENTARY SCHOOL,100,2000,37,false
CAREL ASSISTED LIVING HOME,92,2017,11,false
BELLA VISTA,82,2007,56,false
"NEW CENTRAL MARKET PROCESSING, THE",79,2007,98,false
DRAGON RESTAURANT,75,2006,191,false
CAMP FIRE - NUNAKA VALLEY,98,2017,43,false
H2OASIS ACTIVITY POOL,100,2006,56,false
TESORO - SEWARD HWY - SNACK,96,2016,9,false
AIRPORT HEIGHTS SCHOOL,100,2001,37,false
AURORA SCHOOL,100,2005,42,false
AUNTIE ANNE'S PRETZELS #AK102,100,2015,24,false
SIS'S DELI & ESPRESSO BAR,97,2017,47,false
STARBUCKS,100,2008,20,false
CARRS #1813 - CHINESE KITCHEN,89,2002,49,false
FRED MEYER - DELI,95,2005,189,false
ANCHORAGE CHRISTIAN PRESCHOOL,87,2006,48,false
ST FRANCIS HOUSE,100,2001,17,false
"ALASKA QUALITY CARE, LLC",87,2017,16,false
CAMP FIRE - ALPENGLOW,100,2017,36,false
MOCHA MASTERS,92,2016,29,false
RAY'S PLACE LLC,99,2002,109,false
BRIGHT BEGINNINGS EARLY LEARNING,90,2006,134,false
DENNY'S,88,2004,111,false
NORTHERN SNO -S,100,2016,8,false
KASUUN ELEMENTARY,100,2008,36,false
WENDLER MIDDLE SCHOOL,100,2017,43,false
BOMBAY DELUXE,91,2008,120,false
SAFEWAY/ STARBUCK'S,100,2015,13,false
PANHANDLE BAR,85,2006,32,false
NUNAKA VALLEY SCHOOL,100,2007,37,false
ORIENTAL EXPRESS,89,2017,9,false
TESORO - HOLLYWOOD,97,2015,8,false
DON JOSE'S MEXICAN REST/BAR,95,2002,30,false
HOLIDAY STATIONSTORE #602 DELI,100,2008,46,false
CARRS #1812 - SALAD BAR,100,2009,36,false
CARRS #1807 - SALAD BAR,98,2006,32,false
JALAPENOS MEXICAN RESTAURANT,87,2008,104,false
CAPTAIN COOK - THE CAFE,88,2007,54,false
NEW SAGAYA CITY MARKET/KALADI,97,2016,7,false
TARGET - PIZZA HUT & EXPRESS,96,2015,26,false
NORTHWOOD SCHOOL,95,2004,38,false
UAA - CUDDY CENTER,100,2017,57,false
HANSHEW MIDDLE SCHOOL,100,2015,40,false
CARRS #520 -  DELI,86,2006,80,false
CARRS #1813 - RETAIL MEAT,98,2018,28,false
NORTH STAR ELEMENTARY SCHOOL,100,2008,46,false
NORTHWOOD SCHOOL,100,2001,38,false
KLATT ELEMENTARY SCHOOL,100,2017,38,false
KIDS' CORP - MULDOON,79,2008,51,false
ALASKA CLUB FOR WOMEN - SPA,100,2008,43,false
BOBBY'S CAFE,92,2006,55,false
GINGER,84,2007,58,false
PERK-UP ESPRESSO,94,2002,70,false
JEWEL LAKE TASTEE FREEZ,100,2006,65,false
ANCHORAGE SENIOR CENTER,83,2005,95,false
BAYSHORE ELEMENTARY SCHOOL,100,2015,40,false
MARX BROTHERS CAFE,89,2009,29,false
FRED MEYER - DELI,100,2007,189,false
AIRPORT HEIGHTS SCHOOL,100,2000,37,false
CHILDREN'S WORLD,100,2015,58,false
PEANUT FARM - RESTAURANT,86,2000,92,false
SORRENTO'S,81,2007,52,false
NORTHERN LIGHTS PRESCHOOL & CHILD CARE,91,2017,25,false
YAK & YETI HIMALAYAN RESTAURANT,91,2005,74,false
SAMURAI SUSHI,74,2007,119,false
CAMP FIRE - CHINOOK,100,2017,30,false
HOLIDAY STATION STORE #601 SNACK,91,2000,52,false
L'AROMA BAKERY & DELI - RESTAURANT,100,2001,161,false
BOOM BROS BREW,94,2017,9,false
CHESTER VALLEY SCHOOL,100,2007,37,false
VILLA PIZZA,88,2007,68,false
AK PACIFIC UNIVERSITY,96,2016,70,false
CAPONE'S PIZZA,94,2016,61,false
COSTCO WHOLESALE #63 - MEAT,100,2009,26,false
YUKON CONCESSION - S,95,2007,22,true
BOBBY'S CAFE,90,2008,55,false
BEAR TOOTH GRILL,96,2016,75,false
SUBWAY OF ALASKA #14372,87,2018,62,false
ROSETTA'S ITALIAN EATERY,95,2017,55,false
KOBE TEPPAYAKI HOUSE,89,2016,151,false
CREDIT UNION 1 LEARNING CENTER,100,2007,26,false
"NEW CENTRAL MARKET PROCESSING, THE",85,2005,98,false
GLACIER BOWL,78,2017,29,false
"FLYING DUTCHMAN PASTRY SHOP, THE",100,2017,37,false
L'AROMA BAKERY & DELI - RESTAURANT,82,2006,161,false
CAROUSEL CHILD CARE CENTER,94,2016,58,false
CARRS #1807 - DELI,97,2018,59,false
SUBWAY OF ALASKA #23397,93,2008,52,false
BARTLETT HIGH SCHOOL,97,2017,59,false
MEARS MIDDLE SCHOOL,100,2001,39,false
SUBWAY OF ALASKA #17981,92,2006,41,false
SUBWAY STORE #23885,100,2004,26,false
RUSSIAN JACK ELEMENTARY SCHOOL,100,2015,38,false
SUBWAY OF ALASKA #10986,88,2009,50,false
WILLIWAW - ROOF BAR,85,2016,9,false
CAMPOBELLO BISTRO,100,2015,60,false
TACO KING BONIFACE,96,2017,28,false
CARRS #1813 - GROCERY,100,2009,29,false
HOLIDAY STATIONSTORE DELI #638,94,2009,40,false
JAVA HAUS,95,2018,14,true
WILLIWAW ELEMENTARY SCHOOL,100,2001,38,false
PEKING WOK,86,2005,271,false
KING CAREER CENTER EARLY CHILDHOOD,100,2007,25,false
PIPER'S RESTAURANT,86,2006,113,false
CAMP FIRE - ABBOTT LOOP,100,2017,32,false
AFC SUSHI @ CARRS/SAFEWAY #1813,100,2016,4,false
AL'S ALASKAN INN,90,2016,30,false
BRADLEY HOUSE,98,2002,54,false
PHO LENA EAST,85,2017,19,false
PETERS CREEK CHEVRON GROCERY & LIQU,92,2015,41,false
HAMBURGER HAVEN,88,2017,129,false
VIKING HALL,100,2005,21,false
COSTCO  MEAT,100,2000,31,false
OLIVE GARDEN,97,2016,19,false
DON JOSE'S MEXICAN RESTAURANT,86,2007,140,false
BARTLETT HIGH SCHOOL,95,2009,59,false
CARRS #1813 - RETAIL MEAT,98,2004,28,false
DIMOND CENTER CINEMAS,92,2015,40,false
PIZZA PLAZA,100,2006,90,false
TUDOR ELEMENTARY SCHOOL,100,2001,39,false
FRED MEYER - BAKERY,94,2001,88,false
PHO & THAI CUISINE,77,2016,49,false
CAMP FIRE - POLARIS,100,2008,21,false
TARGET - PIZZA HUT & EXPRESS,96,2015,26,false
"NEW CENTRAL MARKET PROCESSING, THE",90,2015,98,false
SUBWAY OF ALASKA #15777,91,2007,70,false
TUDOR ELEMENTARY SCHOOL,98,2015,39,false
OCEANVIEW ELEMENTARY SCHOOL,100,2006,39,false
FRED MEYER 00656 - RETAIL MEAT,95,2004,22,false
TWIN DRAGON,77,2005,127,false
LAKE HOOD ELEMENTARY,100,2005,36,false
CAFE AMSTERDAM,89,2006,49,false
PIZZA PLAZA,98,2002,90,false
TESORO -SEWARD HWY,100,2016,9,false
PERSONALIZED ASSISTED LIVING II,99,2015,17,false
BASKIN ROBBINS #8046,82,2016,54,false
HILLTOP SKI AREA,94,2018,55,false
CAMP FIRE - KLATT,100,2005,25,false
CAMP FIRE - SUSITNA,100,2017,38,false
YETI DOG,100,2017,12,false
L & L HAWAIIAN BARBECUE,95,2016,55,false
ST ELIZABETH ANN SETON PARISH,100,2017,8,false
SAMURAI SUSHI,73,2008,119,false
KALADI BROTHERS COFFEE (PAC),91,2008,27,false
MEKONG MARKET,91,2008,30,false
MCDONALD'S,94,2009,646,false
SUBWAY,95,2018,99,false
AUNTIE ANNE'S PRETZELS #AK102,96,2017,24,false
WEST HIGH SCHOOL,96,2009,36,false
SOUTHSIDE BISTRO,93,2009,59,false
HOLIDAY STATIONSTORE #628 SNACKBAR,92,2008,57,false
POPEYES CHICKEN AND BISCUITS,82,2017,153,false
SLIPPERY SALMON BAR & GRILL,89,2015,41,false
BRIGHT BEGINNINGS EARLY LEARNING,94,2009,134,false
ANCHORAGE COMMUNITY YMCA EAGLE RVR,93,2016,18,false
NORTHERN LIGHTS ABC SCHOOL,100,2002,36,false
KALADI BROTHERS COFFEE CO,89,2007,60,false
GALLO'S MEXICAN RESTAURANT,95,2009,274,false
ANCHORAGE SENIOR CENTER,90,2015,95,false
MOUNTAIN VIEW ELEM SCHOOL,100,2008,45,false
FRED MEYER - BAKERY,100,2007,88,false
CHUGIAK CAFE,100,2017,6,true
RED CHAIR CAFE,84,2016,28,false
BARTLETT HIGH SCHOOL,94,2015,59,false
ANCHORAGE CHRISTIAN NURSERY &,95,2003,32,false
TWIN DRAGON,92,2016,127,false
YAK & YETI HIMALAYAN RESTAURANT,97,2016,74,false
CABIN TAVERN,97,2017,23,false
TACO KING,96,2001,115,false
"FLIGHT DECK, IMCA, INC.",93,2003,20,false
WHALEY CENTER,100,2002,32,false
PANHANDLE BAR,85,2006,32,false
BUSH COMPANY #2,90,2006,32,false
DARWINS THEORY BAR,96,2000,15,false
HEAVENLY CUP - NEW BLDG,95,2016,32,false
FIORI D'ITALIA,94,2017,39,false
WILLIWAW ELEMENTARY SCHOOL,100,2000,38,false
QUALITY SUITES HOTEL - SPA,100,2016,3,false
HOLIDAY STATIONSTORE #630 SNACKBAR,95,2009,30,false
HOLIDAY STATION STORE #610,97,2017,30,false
CAMP FIRE - CHESTER VALLEY,95,2016,20,false
FRED MEYER 00656 - DELI,97,2015,52,false
L'AROMA BAKERY & DELI - RESTAURANT,88,2007,161,false
FLATTOP PIZZA & POOL,96,2016,3,false
CARRS #2628 - GROCERY,100,2009,31,false
THAI ORCHID RESTAURANT,96,2017,12,false
ANCHORAGE COMMUNITY YMCA-LAKE HOOD,95,2017,10,false
PIZZA PLAZA,93,2016,90,false
TACO KING #2,91,2006,89,false
WHALEY CENTER,100,2015,32,false
ZORBAS GYROS,98,2016,23,false
SICILY'S PIZZA,89,2001,323,false
KLATT ELEMENTARY SCHOOL,100,2016,38,false
SUGAR SHACK ESPRESSO-BAILEY'S,95,2016,13,false
GLACIER BREWHOUSE - BAR,94,2007,22,false
EAGLE RIVER LIONS CLUB,95,2016,14,true
BEAR VALLEY ELEMENTARY,100,2006,38,false
HOLIDAY STATIONSTORE #611,100,2003,29,false
JAVA THE HUT,78,2006,79,false
SALVATION ARMY - SERENDIPITY,93,2006,26,false
HULA HANDS RESTAURANT,91,2016,181,false
WEE B'S LLC,100,2018,5,false
TOWNE PLACE SUITES BY MARRIOTT - GROCERY,100,2017,4,false
"BARNES & NOBLE BOOKSELLERS, INC",98,2003,36,false
HOLIDAY INN EXPRESS - SPA,100,2016,40,false
SUBWAY OF ALASKA #15777,85,2008,70,false
CAMP FIRE - ROGERS PARK,100,2002,26,false
DOWNTOWN SHELL FOOD MART A & W,87,2002,27,false
L & L HAWAIIAN BARBECUE,86,2017,55,false
WEST HIGH SCHOOL POOL/P & R,100,2002,32,false
JALAPENOS MEXICAN RESTAURANT,90,2006,104,false
LUCKY 7 MARKET,96,2008,28,false
ALASKA AIRLINES BOARD ROOM,99,2016,21,false
TACO BELL #2181,96,2008,35,false
AK PACIFIC UNIVERSITY,100,2003,70,false
MT SPURR SCHOOL,100,2015,37,false
EGAN CONVENTION CENTER BAR,98,2007,12,false
HOLIDAY STATIONSTORE #606,100,2001,29,false
SUBWAY STORE #23885,100,2007,26,false
HAMBURGER HAVEN,85,2007,129,false
CARRS #2628 - SALAD BAR,95,2016,30,false
AIRPORT HEIGHTS SCHOOL,100,2009,37,false
QDOBA MEXICAN GRILL,98,2015,61,false
"NEW CENTRAL MARKET PROCESSING, THE",85,2004,98,false
AFC SUSHI @ FRED MEYER 00656,100,2003,51,false
THREE BEARS #100 - MEAT,89,2016,13,false
CARRS #1809 - RETAIL MEAT,96,2017,21,false
WENDY'S #9,100,2007,46,false
SOO SATISFIED - S,100,2017,14,false
TACO BELL #18131,95,2004,45,false
CENTURY THEATRE,97,2004,31,false
SUBWAY OF  ALASKA #21418,87,2004,45,false
CARRS #520 - MEAT,98,2001,24,false
HOLIDAY STATIONSTORE #637 SNACKBAR,93,2006,39,false
TACO BELL #19282,90,2008,43,false
ALASKA REGIONAL HOSPITAL,96,2005,40,false
CARRS #1807 - BAKERY,97,2003,33,false
"BARNES & NOBLE BOOKSELLERS, INC",100,2002,36,false
WENDY'S #9,96,2017,46,false
KALADI BROTHERS COFFEE,95,2017,99,false
ANCHOR LUTHERAN SCHOOL,100,2016,16,false
HOST COMMISSARY,95,2003,48,false
STUART ANDERSON'S CATTLE CO-RES,98,2016,26,false
BARTLETT HIGH SCHOOL,100,2001,59,false
NUNAKA VALLEY SCHOOL,100,2006,37,false
MILLENIUM HOTEL - FANCY MOOSE BAR,93,2006,47,false
SELECT PHYSICAL THERAPY,100,2008,27,false
ANCHORAGE COMMUNITY YMCA - COLLEGE,100,2015,17,false
STARBUCKS-TICKET COUNTER,96,2009,31,false
PANDA RESTAURANT,89,2016,27,false
ANCHORAGE COMMUNITY YMCA - POOL,100,2005,53,false
WESTMARK - SOLSTICE CAFE,84,2005,47,false
MUFFIN MAN,90,2004,43,false
FRED MEYER - STARBUCKS,100,2008,82,false
ANCH HILTON - BRUINS,100,2000,34,false
CHUGIAK HIGH SCHOOL,96,2006,42,false
COLD STONE CREAMERY,100,2000,92,false
L'AROMA BAKERY & DELI - RESTAURANT,98,2006,161,false
SICILY'S PIZZA,97,2015,323,false
AFC SUSHI #71 @ FRED MEYER #71,93,2017,28,false
PEGGYS RESTAURANT,100,2015,86,false
KING'S KIDS CHILD CARE,91,2005,29,false
ANCHORAGE CORRECTIONAL COMPLEX EAST,100,2015,67,false
CARRS #1812 - ORIENT EXPRESS,97,2017,34,false
FRED MEYER - BAKERY,100,2008,88,false
WALGREENS,99,2016,42,false
SERVICE HIGH SCHOOL,100,2008,42,false
CAMP FIRE - CHINOOK,100,2005,30,false
MORNING STAR CHRISTIAN SCHOOL,100,2003,35,false
VILLAGE INN #2,94,2004,81,false
CHINA LIGHTS ORIENTAL CUISINE LLC,87,2017,178,false
BUSH COMPANY #2,90,2006,32,false
TIPS BAR,86,2009,27,false
SUBWAY OF ALASKA #10986,86,2005,50,false
KALADI BROTHERS COFFEE SOUTHSIDE,100,2016,24,false
PEKING WOK,88,2004,271,false
XALOS,94,2016,18,false
CAMP FIRE - HOMESTEAD,100,2008,34,false
ICHIBAN RESTAURANT,82,2007,125,false
MEARS MIDDLE SCHOOL,100,2001,39,false
URSA MAJOR,100,2015,40,false
VILLAGE INN #1,86,2015,66,false
PAPA JOHN'S RESTAURANT,100,2015,79,false
YOGURT LOUNGE,93,2017,19,false
GRUENING MIDDLE SCHOOL,100,2009,40,false
"HILLCREST CHILDREN'S CTR., INC",94,2002,74,false
BERNIE'S BUNGALOW LOUNGE,80,2009,48,false
HOMESTEAD LOUNGE  #2,88,2008,35,false
HEARTH ARTISAN PIZZA,71,2018,21,false
MCDONALD'S,88,2008,646,false
MCDONALD'S,91,2016,646,false
HOLIDAY INN EXPRESS,91,2007,26,false
CAMP FIRE - ALPENGLOW,94,2007,36,false
TESORO NORTHSTORE #80,100,2017,8,false
CARL'S JR RESTAURANT,89,2006,254,false
UAA - CUDDY COFFEE HOUSE,100,2015,13,false
DENA A COY KITCHEN,100,2017,14,false
ROCHELLE'S ICE CREAM - S,98,2016,17,false
DING HOW RESTAURANT,81,2007,196,false
SWEET PINK PEPPER,74,2009,154,false
AL'S ALASKAN INN,90,2006,30,false
DIMOND CENTER HOTEL - CAMEL ROCK,100,2016,22,false
DIMOND CENTER CINEMAS,81,2003,40,false
AFC SUSHI #18 @ FRED MEYER #18,100,2005,51,false
HOLIDAY STATIONSTORE #631 SNACKBAR,96,2007,51,false
SUBWAY OF ALASKA #14372,83,2004,62,false
PANDA EXPRESS #2579,96,2018,19,false
L'AROMA BAKERY & DELI - RESTAURANT,90,2007,161,false
WEST HIGH SCHOOL POOL/P & R,100,2001,32,false
FRED MEYER - DELI,90,2006,189,false
THAI ORCHID RESTAURANT,95,2018,12,false
SULLIVAN ARENA SW PORT,100,2017,19,false
LAKE OTIS ELEMENTARY SCHOOL,100,2006,38,false
TESORO - LAKE OTIS,100,2018,6,false
CARRS #1813 - RETAIL MEAT,99,2007,28,false
GOLDEN CORRAL,90,2016,114,false
O'MALLEY ON THE GREEN - RESTAURANT,100,2015,50,false
CRAZY HORSE SALOON RESTAURANT,100,2000,41,false
MORNING STAR CHRISTIAN SCHOOL,100,2003,35,false
CARRS #1807 - GROCERY,99,2007,36,false
CHILDREN'S WORLD,100,2004,58,false
TACO BELL #15248,100,2006,36,false
CARRS #1807 - DELI,100,2007,59,false
AK JOINT,100,2018,3,false
SUITE 100 BAR,100,2016,17,false
BASKIN ROBBINS #8046,90,2018,54,false
CARRS #1809 - RETAIL MEAT,100,2003,21,false
PEANUT FARM - BAR,98,2003,32,false
ZACK'S FAMOUS FROZEN YOGURT,100,2015,29,false
H2OASIS INDOOR WATERPARK - SPLASH,100,2005,60,false
PEKING WOK,86,2015,271,false
TURKISH DELIGHT,92,2017,8,false
FRED MEYER  DELI #668,95,2006,52,false
POLARIS K-12 SCHOOL,100,2007,38,false
DON JOSE'S MEXICAN REST/BAR,94,2005,30,false
CARRS #1802 - DELI,90,2004,56,false
COLD STONE CREAMERY,100,2002,92,false
CARRS #1807 - BAKERY,98,2009,33,false
OUTBACK STEAKHOUSE REST.,90,2016,124,false
HOLIDAY STATIONSTORE #631 SNACKBAR,100,2009,51,false
CHEPO'S,97,2016,83,false
TESORO - SEWARD HWY - SNACK,93,2017,9,false
FRED MEYER RETAIL STORE,95,2001,94,false
VILLA NOVA RESTAURANT,89,2017,13,false
CAMP FIRE - OCEAN VIEW,99,2016,26,false
PROVIDENCE HOSPITAL - CAFE SOLANGE,91,2016,33,false
AJ'S RIB-A-GO-GO,90,2016,28,false
HOLIDAY STATIONSTORE SNACKBAR #625,89,2017,36,false
SWEET PINK PEPPER,78,2004,154,false
CARRS #1805 - GROCERY,95,2000,42,false
DOWNTOWN SHELL  A & W,92,2015,105,false
10TH & M SEAFOODS,92,2016,17,false
DOWNTOWN SHELL  A & W,86,2009,105,false
CAMP FIRE - CHINOOK,99,2003,30,false
AVIATOR HOTEL ANCHORAGEL MUSIC CAFE - BAR,94,2016,9,false
JJ'S SPORTS LOUNGE,95,2002,24,false
"FLYING DUTCHMAN PASTRY SHOP, THE",90,2009,37,false
BOYS & GIRLS CLUB OF SOUTH CENTRAL ALASKA DBA BOYS & GIRLS CLUB MT. VIEW,88,2007,31,false
F STREET STATION,97,2002,30,false
"BURGERS, WINGS & THINGS",90,2015,43,false
H2OASIS INDOOR WATERPARK RESTAURANT,86,2017,95,false
KALADI BROTHERS COFFEE,89,2006,99,false
CCS EARLY LEARNING CENTER,100,2015,43,false
ARBY'S,92,2006,128,false
GALLO'S MEXICAN RESTAURANT,68,2008,274,false
BROWN BEAR SALOON,91,2006,38,false
ANCHORAGE CORRECTIONAL COMPLEX EAST,84,2009,67,false
JJ'S SPORTS LOUNGE,95,2001,24,false
CAMP FIRE - SAND LAKE,100,2007,29,false
VIP DBA YOUNG BIN RESTAURANT,88,2008,115,false
CREEKSIDE CHEVRON FOODMART,100,2006,18,false
CHINA LIGHTS ORIENTAL CUISINE LLC,82,2009,178,false
FRED MEYER RETAIL STORE,100,2016,94,false
PIPER'S RESTAURANT,96,2003,113,false
WESTMARK - SOLSTICE CAFE LOUNGE,98,2005,16,false
EAGLE RIVER SNACK BAR,94,2017,56,false
ROGERS PARK ELEMENTARY SCHOOL,100,2008,38,false
VILLAGE INN #3,89,2006,79,false
CENTER CAFE,95,2002,90,false
REGAL CINEMAS TOTEM 8,99,2005,47,false
CAMP FIRE - SPRING HILL,100,2008,28,false
PEANUT FARM - BAR,94,2006,32,false
CROW CREEK MERCANTILE #1839,100,2008,53,false
L'AROMA SOUTHSIDE,97,2015,45,false
88TH ST PIZZA,95,2006,43,false
CLITHEROE REHAB CENTER,96,2003,55,false
ANCH CHRISTIAN SCHOOL,92,2017,46,false
NATURAL PANTRY INC - HYDRATION STATION,100,2017,7,false
AMAZING GRACE LUTHERAN PRESCHOOL,100,2017,23,false
CHESTER VALLEY SCHOOL,100,2006,37,false
DRAGON RESTAURANT,79,2004,191,false
HOLIDAY STATION STORE #629 SNACK,93,2006,27,false
MEKONG MARKET,91,2008,30,false
CAMP FIRE - RAVENWOOD,100,2008,32,false
CAPONE'S PIZZA,91,2007,61,false
UPPER 1,95,2009,23,false
ANCHORAGE SENIOR CENTER,89,2007,95,false
CHINA LIGHTS ORIENTAL CUISINE LLC,82,2009,178,false
BRIGHT BEGINNINGS ELC-EAGLE RIVER,100,2015,69,false
PI BAR @ EMBASSY SUITES,97,2016,6,false
ARBY'S,89,2007,128,false
TACO BELL #19953,100,2003,46,false
