Month,Animal,State,Count
2011 Sep,Cattle (excl. calves),Victoria,95600.0
2011 Oct,Cattle (excl. calves),Victoria,106500.0
2011 Nov,Cattle (excl. calves),Victoria,119000.0
2011 Dec,Cattle (excl. calves),Victoria,99400.0
2012 Jan,Cattle (excl. calves),Victoria,104600.0
2012 Feb,Cattle (excl. calves),Victoria,115700.0
2012 Mar,Cattle (excl. calves),Victoria,104800.0
2012 Apr,Cattle (excl. calves),Victoria,92300.0
2012 May,Cattle (excl. calves),Victoria,124400.0
2012 Jun,Cattle (excl. calves),Victoria,105700.0
2012 Jul,Cattle (excl. calves),Victoria,104500.0
2012 Aug,Cattle (excl. calves),Victoria,105200.0
2012 Sep,Cattle (excl. calves),Victoria,94300.0
2012 Oct,Cattle (excl. calves),Victoria,120300.0
2012 Nov,Cattle (excl. calves),Victoria,121700.0
2012 Dec,Cattle (excl. calves),Victoria,108000.0
2013 Jan,Cattle (excl. calves),Victoria,125400.0
2013 Feb,Cattle (excl. calves),Victoria,130000.0
2013 Mar,Cattle (excl. calves),Victoria,119700.0
2013 Apr,Cattle (excl. calves),Victoria,120200.0
2013 May,Cattle (excl. calves),Victoria,139600.0
2013 Jun,Cattle (excl. calves),Victoria,122300.0
2013 Jul,Cattle (excl. calves),Victoria,135000.0
2013 Aug,Cattle (excl. calves),Victoria,145900.0
2013 Sep,Cattle (excl. calves),Victoria,134500.0
2013 Oct,Cattle (excl. calves),Victoria,155100.0
2013 Nov,Cattle (excl. calves),Victoria,151600.0
2013 Dec,Cattle (excl. calves),Victoria,125500.0
2014 Jan,Cattle (excl. calves),Victoria,145300.0
2014 Feb,Cattle (excl. calves),Victoria,153300.0
2014 Mar,Cattle (excl. calves),Victoria,151400.0
2014 Apr,Cattle (excl. calves),Victoria,142400.0
2014 May,Cattle (excl. calves),Victoria,169800.0
2014 Jun,Cattle (excl. calves),Victoria,141500.0
2014 Jul,Cattle (excl. calves),Victoria,184200.0
2014 Aug,Cattle (excl. calves),Victoria,167900.0
2014 Sep,Cattle (excl. calves),Victoria,138300.0
2014 Oct,Cattle (excl. calves),Victoria,184800.0
2014 Nov,Cattle (excl. calves),Victoria,174400.0
2014 Dec,Cattle (excl. calves),Victoria,145700.0
2015 Jan,Cattle (excl. calves),Victoria,151400.0
2015 Feb,Cattle (excl. calves),Victoria,170400.0
2015 Mar,Cattle (excl. calves),Victoria,168200.0
2015 Apr,Cattle (excl. calves),Victoria,144200.0
2015 May,Cattle (excl. calves),Victoria,168600.0
2015 Jun,Cattle (excl. calves),Victoria,141700.0
2015 Jul,Cattle (excl. calves),Victoria,143100.0
2015 Aug,Cattle (excl. calves),Victoria,131100.0
2015 Sep,Cattle (excl. calves),Victoria,129400.0
2015 Oct,Cattle (excl. calves),Victoria,154100.0
2015 Nov,Cattle (excl. calves),Victoria,151300.0
2015 Dec,Cattle (excl. calves),Victoria,124900.0
2016 Jan,Cattle (excl. calves),Victoria,122800.0
2016 Feb,Cattle (excl. calves),Victoria,139300.0
2016 Mar,Cattle (excl. calves),Victoria,131500.0
2016 Apr,Cattle (excl. calves),Victoria,127800.0
2016 May,Cattle (excl. calves),Victoria,137800.0
2016 Jun,Cattle (excl. calves),Victoria,107100.0
2016 Jul,Cattle (excl. calves),Victoria,94100.0
2016 Aug,Cattle (excl. calves),Victoria,106200.0
2016 Sep,Cattle (excl. calves),Victoria,93500.0
2016 Oct,Cattle (excl. calves),Victoria,95700.0
2016 Nov,Cattle (excl. calves),Victoria,113300.0
2016 Dec,Cattle (excl. calves),Victoria,100700.0
2017 Jan,Cattle (excl. calves),Victoria,92800.0
2017 Feb,Cattle (excl. calves),Victoria,105500.0
2017 Mar,Cattle (excl. calves),Victoria,106100.0
2017 Apr,Cattle (excl. calves),Victoria,87100.0
2017 May,Cattle (excl. calves),Victoria,116700.0
2017 Jun,Cattle (excl. calves),Victoria,109200.0
2017 Jul,Cattle (excl. calves),Victoria,107800.0
2017 Aug,Cattle (excl. calves),Victoria,119400.0
2017 Sep,Cattle (excl. calves),Victoria,107500.0
2017 Oct,Cattle (excl. calves),Victoria,115400.0
2017 Nov,Cattle (excl. calves),Victoria,120100.0
2017 Dec,Cattle (excl. calves),Victoria,109300.0
2018 Jan,Cattle (excl. calves),Victoria,113900.0
2018 Feb,Cattle (excl. calves),Victoria,129900.0
2018 Mar,Cattle (excl. calves),Victoria,124900.0
2018 Apr,Cattle (excl. calves),Victoria,123300.0
2018 May,Cattle (excl. calves),Victoria,152000.0
2018 Jun,Cattle (excl. calves),Victoria,125600.0
2018 Jul,Cattle (excl. calves),Victoria,141600.0
2018 Aug,Cattle (excl. calves),Victoria,149700.0
2018 Sep,Cattle (excl. calves),Victoria,135100.0
2018 Oct,Cattle (excl. calves),Victoria,150200.0
2018 Nov,Cattle (excl. calves),Victoria,150300.0
2018 Dec,Cattle (excl. calves),Victoria,128000.0
1972 Jul,Cattle (excl. calves),Western Australia,39500.0
1972 Aug,Cattle (excl. calves),Western Australia,35900.0
1972 Sep,Cattle (excl. calves),Western Australia,33000.0
1972 Oct,Cattle (excl. calves),Western Australia,37800.0
1972 Nov,Cattle (excl. calves),Western Australia,40700.0
1972 Dec,Cattle (excl. calves),Western Australia,36300.0
1973 Jan,Cattle (excl. calves),Western Australia,41000.0
1973 Feb,Cattle (excl. calves),Western Australia,39900.0
1973 Mar,Cattle (excl. calves),Western Australia,44000.0
1973 Apr,Cattle (excl. calves),Western Australia,32500.0
1973 May,Cattle (excl. calves),Western Australia,42000.0
1973 Jun,Cattle (excl. calves),Western Australia,40300.0
1973 Jul,Cattle (excl. calves),Western Australia,43300.0
1973 Aug,Cattle (excl. calves),Western Australia,55700.0
1973 Sep,Cattle (excl. calves),Western Australia,49200.0
1973 Oct,Cattle (excl. calves),Western Australia,49100.0
1973 Nov,Cattle (excl. calves),Western Australia,53100.0
1973 Dec,Cattle (excl. calves),Western Australia,37100.0
1974 Jan,Cattle (excl. calves),Western Australia,37400.0
1974 Feb,Cattle (excl. calves),Western Australia,34800.0
1974 Mar,Cattle (excl. calves),Western Australia,30100.0
1974 Apr,Cattle (excl. calves),Western Australia,25500.0
1974 May,Cattle (excl. calves),Western Australia,27900.0
1974 Jun,Cattle (excl. calves),Western Australia,34300.0
1974 Jul,Cattle (excl. calves),Western Australia,41900.0
1974 Aug,Cattle (excl. calves),Western Australia,47200.0
1974 Sep,Cattle (excl. calves),Western Australia,42900.0
1974 Oct,Cattle (excl. calves),Western Australia,55500.0
1974 Nov,Cattle (excl. calves),Western Australia,53000.0
1974 Dec,Cattle (excl. calves),Western Australia,41800.0
1975 Jan,Cattle (excl. calves),Western Australia,42400.0
1975 Feb,Cattle (excl. calves),Western Australia,40100.0
1975 Mar,Cattle (excl. calves),Western Australia,39600.0
1975 Apr,Cattle (excl. calves),Western Australia,37200.0
1975 May,Cattle (excl. calves),Western Australia,39500.0
1975 Jun,Cattle (excl. calves),Western Australia,44500.0
1975 Jul,Cattle (excl. calves),Western Australia,59100.0
1975 Aug,Cattle (excl. calves),Western Australia,61300.0
1975 Sep,Cattle (excl. calves),Western Australia,57900.0
1975 Oct,Cattle (excl. calves),Western Australia,63200.0
1975 Nov,Cattle (excl. calves),Western Australia,51400.0
1975 Dec,Cattle (excl. calves),Western Australia,54700.0
1976 Jan,Cattle (excl. calves),Western Australia,55600.0
1976 Feb,Cattle (excl. calves),Western Australia,62000.0
1976 Mar,Cattle (excl. calves),Western Australia,67400.0
1976 Apr,Cattle (excl. calves),Western Australia,63800.0
1976 May,Cattle (excl. calves),Western Australia,73600.0
1976 Jun,Cattle (excl. calves),Western Australia,75600.0
1976 Jul,Cattle (excl. calves),Western Australia,76500.0
1976 Aug,Cattle (excl. calves),Western Australia,71100.0
1976 Sep,Cattle (excl. calves),Western Australia,71400.0
1976 Oct,Cattle (excl. calves),Western Australia,70100.0
1976 Nov,Cattle (excl. calves),Western Australia,68200.0
1976 Dec,Cattle (excl. calves),Western Australia,68200.0
1977 Jan,Cattle (excl. calves),Western Australia,63300.0
1977 Feb,Cattle (excl. calves),Western Australia,69500.0
1977 Mar,Cattle (excl. calves),Western Australia,77700.0
1977 Apr,Cattle (excl. calves),Western Australia,68600.0
1977 May,Cattle (excl. calves),Western Australia,71700.0
1977 Jun,Cattle (excl. calves),Western Australia,68500.0
1977 Jul,Cattle (excl. calves),Western Australia,60200.0
1977 Aug,Cattle (excl. calves),Western Australia,66700.0
1977 Sep,Cattle (excl. calves),Western Australia,74600.0
1977 Oct,Cattle (excl. calves),Western Australia,71000.0
1977 Nov,Cattle (excl. calves),Western Australia,72700.0
1977 Dec,Cattle (excl. calves),Western Australia,60900.0
1978 Jan,Cattle (excl. calves),Western Australia,60100.0
1978 Feb,Cattle (excl. calves),Western Australia,64400.00000000001
1978 Mar,Cattle (excl. calves),Western Australia,62400.0
1978 Apr,Cattle (excl. calves),Western Australia,57400.0
1978 May,Cattle (excl. calves),Western Australia,66200.0
1978 Jun,Cattle (excl. calves),Western Australia,60900.0
1978 Jul,Cattle (excl. calves),Western Australia,59600.0
1978 Aug,Cattle (excl. calves),Western Australia,65000.0
1978 Sep,Cattle (excl. calves),Western Australia,69800.0
1978 Oct,Cattle (excl. calves),Western Australia,73400.0
1978 Nov,Cattle (excl. calves),Western Australia,63900.0
1978 Dec,Cattle (excl. calves),Western Australia,53600.0
1979 Jan,Cattle (excl. calves),Western Australia,57600.0
1979 Feb,Cattle (excl. calves),Western Australia,59000.0
1979 Mar,Cattle (excl. calves),Western Australia,52800.0
1979 Apr,Cattle (excl. calves),Western Australia,44100.0
1979 May,Cattle (excl. calves),Western Australia,51900.0
1979 Jun,Cattle (excl. calves),Western Australia,54900.0
1979 Jul,Cattle (excl. calves),Western Australia,54600.0
1979 Aug,Cattle (excl. calves),Western Australia,58200.0
1979 Sep,Cattle (excl. calves),Western Australia,58300.0
1979 Oct,Cattle (excl. calves),Western Australia,62400.0
1979 Nov,Cattle (excl. calves),Western Australia,49300.0
1979 Dec,Cattle (excl. calves),Western Australia,38100.0
1980 Jan,Cattle (excl. calves),Western Australia,46600.0
1980 Feb,Cattle (excl. calves),Western Australia,45600.0
1980 Mar,Cattle (excl. calves),Western Australia,39000.0
1980 Apr,Cattle (excl. calves),Western Australia,32500.0
1980 May,Cattle (excl. calves),Western Australia,48600.0
1980 Jun,Cattle (excl. calves),Western Australia,50300.0
1980 Jul,Cattle (excl. calves),Western Australia,65300.0
1980 Aug,Cattle (excl. calves),Western Australia,62500.0
1980 Sep,Cattle (excl. calves),Western Australia,59500.0
1980 Oct,Cattle (excl. calves),Western Australia,61800.0
1980 Nov,Cattle (excl. calves),Western Australia,43900.0
1980 Dec,Cattle (excl. calves),Western Australia,45600.0
1981 Jan,Cattle (excl. calves),Western Australia,46700.0
1981 Feb,Cattle (excl. calves),Western Australia,46700.0
1981 Mar,Cattle (excl. calves),Western Australia,46400.0
1981 Apr,Cattle (excl. calves),Western Australia,42100.0
1981 May,Cattle (excl. calves),Western Australia,55200.0
1981 Jun,Cattle (excl. calves),Western Australia,57200.0
1981 Jul,Cattle (excl. calves),Western Australia,66400.0
1981 Aug,Cattle (excl. calves),Western Australia,47400.0
1981 Sep,Cattle (excl. calves),Western Australia,53800.0
1981 Oct,Cattle (excl. calves),Western Australia,52200.0
1981 Nov,Cattle (excl. calves),Western Australia,43200.0
1981 Dec,Cattle (excl. calves),Western Australia,51800.0
1982 Jan,Cattle (excl. calves),Western Australia,53100.0
1982 Feb,Cattle (excl. calves),Western Australia,52800.0
1982 Mar,Cattle (excl. calves),Western Australia,54700.0
1982 Apr,Cattle (excl. calves),Western Australia,47000.0
1982 May,Cattle (excl. calves),Western Australia,55000.0
1982 Jun,Cattle (excl. calves),Western Australia,59100.0
1982 Jul,Cattle (excl. calves),Western Australia,68700.0
1982 Aug,Cattle (excl. calves),Western Australia,61000.0
1982 Sep,Cattle (excl. calves),Western Australia,65099.99999999999
1982 Oct,Cattle (excl. calves),Western Australia,53200.0
1982 Nov,Cattle (excl. calves),Western Australia,54800.0
1982 Dec,Cattle (excl. calves),Western Australia,52500.0
1983 Jan,Cattle (excl. calves),Western Australia,45800.0
1983 Feb,Cattle (excl. calves),Western Australia,49200.0
1983 Mar,Cattle (excl. calves),Western Australia,43600.0
1983 Apr,Cattle (excl. calves),Western Australia,34600.0
1983 May,Cattle (excl. calves),Western Australia,46100.0
1983 Jun,Cattle (excl. calves),Western Australia,48700.0
1983 Jul,Cattle (excl. calves),Western Australia,53900.0
1983 Aug,Cattle (excl. calves),Western Australia,58900.0
1983 Sep,Cattle (excl. calves),Western Australia,56100.0
1983 Oct,Cattle (excl. calves),Western Australia,48000.0
1983 Nov,Cattle (excl. calves),Western Australia,38400.0
1983 Dec,Cattle (excl. calves),Western Australia,35400.0
1984 Jan,Cattle (excl. calves),Western Australia,34200.0
1984 Feb,Cattle (excl. calves),Western Australia,35800.0
1984 Mar,Cattle (excl. calves),Western Australia,29900.0
1984 Apr,Cattle (excl. calves),Western Australia,25500.0
1984 May,Cattle (excl. calves),Western Australia,33400.0
1984 Jun,Cattle (excl. calves),Western Australia,46900.0
1984 Jul,Cattle (excl. calves),Western Australia,51900.0
1984 Aug,Cattle (excl. calves),Western Australia,54400.0
1984 Sep,Cattle (excl. calves),Western Australia,44600.0
1984 Oct,Cattle (excl. calves),Western Australia,44700.0
1984 Nov,Cattle (excl. calves),Western Australia,37900.0
1984 Dec,Cattle (excl. calves),Western Australia,32800.0
1985 Jan,Cattle (excl. calves),Western Australia,37400.0
1985 Feb,Cattle (excl. calves),Western Australia,34100.0
1985 Mar,Cattle (excl. calves),Western Australia,35700.0
1985 Apr,Cattle (excl. calves),Western Australia,29800.0
1985 May,Cattle (excl. calves),Western Australia,48400.0
1985 Jun,Cattle (excl. calves),Western Australia,46100.0
1985 Jul,Cattle (excl. calves),Western Australia,50300.0
1985 Aug,Cattle (excl. calves),Western Australia,46600.0
1985 Sep,Cattle (excl. calves),Western Australia,39900.0
1985 Oct,Cattle (excl. calves),Western Australia,41700.0
1985 Nov,Cattle (excl. calves),Western Australia,34200.0
1985 Dec,Cattle (excl. calves),Western Australia,34100.0
1986 Jan,Cattle (excl. calves),Western Australia,33900.0
1986 Feb,Cattle (excl. calves),Western Australia,31900.0
1986 Mar,Cattle (excl. calves),Western Australia,27500.0
1986 Apr,Cattle (excl. calves),Western Australia,28000.0
1986 May,Cattle (excl. calves),Western Australia,42800.0
1986 Jun,Cattle (excl. calves),Western Australia,37600.0
1986 Jul,Cattle (excl. calves),Western Australia,38600.0
1986 Aug,Cattle (excl. calves),Western Australia,39600.0
1986 Sep,Cattle (excl. calves),Western Australia,43900.0
1986 Oct,Cattle (excl. calves),Western Australia,48200.0
1986 Nov,Cattle (excl. calves),Western Australia,37400.0
1986 Dec,Cattle (excl. calves),Western Australia,37900.0
1987 Jan,Cattle (excl. calves),Western Australia,37600.0
1987 Feb,Cattle (excl. calves),Western Australia,37400.0
1987 Mar,Cattle (excl. calves),Western Australia,37700.0
1987 Apr,Cattle (excl. calves),Western Australia,31100.0
1987 May,Cattle (excl. calves),Western Australia,38600.0
1987 Jun,Cattle (excl. calves),Western Australia,41700.0
1987 Jul,Cattle (excl. calves),Western Australia,43100.0
1987 Aug,Cattle (excl. calves),Western Australia,44200.0
1987 Sep,Cattle (excl. calves),Western Australia,42400.0
1987 Oct,Cattle (excl. calves),Western Australia,47400.0
1987 Nov,Cattle (excl. calves),Western Australia,39400.0
1987 Dec,Cattle (excl. calves),Western Australia,43400.0
1988 Jan,Cattle (excl. calves),Western Australia,34400.0
1988 Feb,Cattle (excl. calves),Western Australia,42100.0
1988 Mar,Cattle (excl. calves),Western Australia,40300.0
1988 Apr,Cattle (excl. calves),Western Australia,30800.0
1988 May,Cattle (excl. calves),Western Australia,34800.0
1988 Jun,Cattle (excl. calves),Western Australia,39500.0
1988 Jul,Cattle (excl. calves),Western Australia,37100.0
1988 Aug,Cattle (excl. calves),Western Australia,46900.0
1988 Sep,Cattle (excl. calves),Western Australia,41300.0
1988 Oct,Cattle (excl. calves),Western Australia,37800.0
1988 Nov,Cattle (excl. calves),Western Australia,40300.0
1988 Dec,Cattle (excl. calves),Western Australia,36000.0
1989 Jan,Cattle (excl. calves),Western Australia,33800.0
1989 Feb,Cattle (excl. calves),Western Australia,33800.0
1989 Mar,Cattle (excl. calves),Western Australia,33000.0
1989 Apr,Cattle (excl. calves),Western Australia,27400.0
1989 May,Cattle (excl. calves),Western Australia,40000.0
1989 Jun,Cattle (excl. calves),Western Australia,39400.0
1989 Jul,Cattle (excl. calves),Western Australia,42800.0
1989 Aug,Cattle (excl. calves),Western Australia,46600.0
1989 Sep,Cattle (excl. calves),Western Australia,46800.0
1989 Oct,Cattle (excl. calves),Western Australia,45400.0
1989 Nov,Cattle (excl. calves),Western Australia,44600.0
1989 Dec,Cattle (excl. calves),Western Australia,41200.0
1990 Jan,Cattle (excl. calves),Western Australia,43400.0
1990 Feb,Cattle (excl. calves),Western Australia,39700.0
1990 Mar,Cattle (excl. calves),Western Australia,33500.0
1990 Apr,Cattle (excl. calves),Western Australia,25600.0
1990 May,Cattle (excl. calves),Western Australia,43800.0
1990 Jun,Cattle (excl. calves),Western Australia,41100.0
1990 Jul,Cattle (excl. calves),Western Australia,41800.0
1990 Aug,Cattle (excl. calves),Western Australia,45000.0
1990 Sep,Cattle (excl. calves),Western Australia,42900.0
1990 Oct,Cattle (excl. calves),Western Australia,37900.0
1990 Nov,Cattle (excl. calves),Western Australia,38600.0
1990 Dec,Cattle (excl. calves),Western Australia,38000.0
1991 Jan,Cattle (excl. calves),Western Australia,39900.0
1991 Feb,Cattle (excl. calves),Western Australia,33400.0
1991 Mar,Cattle (excl. calves),Western Australia,32500.0
1991 Apr,Cattle (excl. calves),Western Australia,24700.0
1991 May,Cattle (excl. calves),Western Australia,33300.0
1991 Jun,Cattle (excl. calves),Western Australia,32500.0
1991 Jul,Cattle (excl. calves),Western Australia,36900.0
1991 Aug,Cattle (excl. calves),Western Australia,36600.0
1991 Sep,Cattle (excl. calves),Western Australia,37100.0
1991 Oct,Cattle (excl. calves),Western Australia,39900.0
1991 Nov,Cattle (excl. calves),Western Australia,36700.0
1991 Dec,Cattle (excl. calves),Western Australia,39700.0
1992 Jan,Cattle (excl. calves),Western Australia,34700.0
1992 Feb,Cattle (excl. calves),Western Australia,36700.0
1992 Mar,Cattle (excl. calves),Western Australia,34600.0
1992 Apr,Cattle (excl. calves),Western Australia,22700.0
1992 May,Cattle (excl. calves),Western Australia,32600.0
1992 Jun,Cattle (excl. calves),Western Australia,35700.0
1992 Jul,Cattle (excl. calves),Western Australia,37900.0
1992 Aug,Cattle (excl. calves),Western Australia,38500.0
1992 Sep,Cattle (excl. calves),Western Australia,43900.0
1992 Oct,Cattle (excl. calves),Western Australia,40300.0
1992 Nov,Cattle (excl. calves),Western Australia,42700.0
1992 Dec,Cattle (excl. calves),Western Australia,43400.0
1993 Jan,Cattle (excl. calves),Western Australia,42100.0
1993 Feb,Cattle (excl. calves),Western Australia,38600.0
1993 Mar,Cattle (excl. calves),Western Australia,39500.0
1993 Apr,Cattle (excl. calves),Western Australia,26600.0
1993 May,Cattle (excl. calves),Western Australia,25800.0
1993 Jun,Cattle (excl. calves),Western Australia,33000.0
1993 Jul,Cattle (excl. calves),Western Australia,37200.0
1993 Aug,Cattle (excl. calves),Western Australia,34100.0
1993 Sep,Cattle (excl. calves),Western Australia,46000.0
1993 Oct,Cattle (excl. calves),Western Australia,41100.0
1993 Nov,Cattle (excl. calves),Western Australia,39800.0
1993 Dec,Cattle (excl. calves),Western Australia,42700.0
1994 Jan,Cattle (excl. calves),Western Australia,33400.0
1994 Feb,Cattle (excl. calves),Western Australia,38200.0
1994 Mar,Cattle (excl. calves),Western Australia,37600.0
1994 Apr,Cattle (excl. calves),Western Australia,26700.0
1994 May,Cattle (excl. calves),Western Australia,31000.0
1994 Jun,Cattle (excl. calves),Western Australia,31000.0
1994 Jul,Cattle (excl. calves),Western Australia,28100.0
1994 Aug,Cattle (excl. calves),Western Australia,34000.0
1994 Sep,Cattle (excl. calves),Western Australia,37900.0
1994 Oct,Cattle (excl. calves),Western Australia,37900.0
1994 Nov,Cattle (excl. calves),Western Australia,45900.0
1994 Dec,Cattle (excl. calves),Western Australia,42200.0
1995 Jan,Cattle (excl. calves),Western Australia,37300.0
1995 Feb,Cattle (excl. calves),Western Australia,36300.0
1995 Mar,Cattle (excl. calves),Western Australia,40600.0
1995 Apr,Cattle (excl. calves),Western Australia,28700.0
1995 May,Cattle (excl. calves),Western Australia,32900.0
1995 Jun,Cattle (excl. calves),Western Australia,28600.0
1995 Jul,Cattle (excl. calves),Western Australia,27100.0
1995 Aug,Cattle (excl. calves),Western Australia,31700.0
1995 Sep,Cattle (excl. calves),Western Australia,32900.0
1995 Oct,Cattle (excl. calves),Western Australia,35700.0
1995 Nov,Cattle (excl. calves),Western Australia,41700.0
1995 Dec,Cattle (excl. calves),Western Australia,37900.0
1996 Jan,Cattle (excl. calves),Western Australia,36000.0
1996 Feb,Cattle (excl. calves),Western Australia,40500.0
