id,year,age,race,sex,hispaniccat,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,pid,hispanic
615,2000,37,White,Male,1,18,Not Str Republican,,0,1,0,1,0,1,0,5,0
616,2000,51,White,Male,1,18,Not Str Democrat,,1,1,1,1,1,1,1,1,0
617,2000,54,White,Male,1,18,Strong Democrat,,0,1,0,1,0,1,0,0,0
618,2000,23,White,Male,1,16,Independent,,1,1,1,1,1,1,1,3,0
619,2000,63,White,Male,1,12,"Ind,Near Rep",,0,0,0,0,0,0,0,4,0
620,2000,52,White,Female,1,20,Strong Republican,,,,,,,,,6,0
621,2000,27,Other,Female,1,16,Not Str Democrat,,0,0,0,1,0,0,0,1,0
622,2000,35,White,Male,1,13,Not Str Republican,,0,1,0,1,1,1,0,5,0
623,2000,47,White,Male,1,14,Independent,,1,1,1,1,1,1,1,3,0
624,2000,23,White,Male,1,14,"Ind,Near Rep",,1,1,1,1,1,1,1,4,0
625,2000,47,White,Male,1,13,Not Str Democrat,,0,1,1,1,1,1,1,1,0
626,2000,37,Black,Female,1,17,Strong Democrat,,0,1,0,1,0,0,0,0,0
627,2000,28,Other,Female,1,12,Not Str Republican,,,,,,,,,5,0
628,2000,35,Other,Male,1,16,"Ind,Near Rep",,,1,0,1,,0,0,4,0
629,2000,48,Other,Female,1,14,Independent,,1,1,1,1,1,1,1,3,0
630,2000,72,White,Female,1,11,Not Str Democrat,,,1,,1,0,1,,1,0
631,2000,57,White,Female,1,9,"Ind,Near Rep",,,,,,,,,4,0
632,2000,40,White,Male,1,20,Strong Democrat,,1,1,1,1,1,1,1,0,0
633,2000,36,Black,Female,1,14,"Ind,Near Dem",,,,,,,,,2,0
634,2000,65,White,Female,1,20,"Ind,Near Rep",,0,1,0,1,0,1,0,4,0
635,2000,56,White,Female,1,13,Other Party,,1,1,1,1,1,1,1,,0
636,2000,55,White,Male,1,13,Not Str Democrat,,0,1,1,1,0,1,1,1,0
637,2000,23,White,Female,3,14,Independent,,,,,,,,,3,1
638,2000,84,White,Female,1,7,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
639,2000,62,Black,Female,1,12,Strong Democrat,,,,,,,,,0,0
640,2000,40,White,Female,1,16,Other Party,,0,1,0,1,0,1,0,,0
641,2000,42,White,Female,1,13,Not Str Democrat,,,,,,,,,1,0
642,2000,47,White,Female,1,13,"Ind,Near Rep",,0,1,0,1,1,1,0,4,0
643,2000,53,White,Female,1,15,Independent,,0,0,0,0,0,1,0,3,0
644,2000,26,White,Female,1,16,Independent,,1,1,1,1,1,1,1,3,0
645,2000,25,White,Female,1,12,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
646,2000,64,White,Male,22,12,"Ind,Near Dem",,,,,,,,,2,1
647,2000,40,White,Male,6,14,Not Str Democrat,,0,1,0,1,0,1,0,1,1
648,2000,24,Black,Male,1,12,"Ind,Near Rep",,0,1,1,1,1,1,0,4,0
649,2000,27,Black,Female,1,12,"Ind,Near Dem",,,,,,,,,2,0
650,2000,39,White,Male,1,13,Independent,,,,,,,,,3,0
651,2000,46,Black,Female,1,13,Independent,,0,0,0,0,0,0,0,3,0
652,2000,18,White,Female,5,11,Independent,,,,,,,,,3,1
653,2000,46,Black,Male,1,11,Strong Democrat,,1,0,0,1,0,0,0,0,0
654,2000,80,White,Female,1,11,Strong Democrat,,1,1,1,1,1,1,1,0,0
655,2000,77,White,Female,1,10,Not Str Democrat,,1,1,1,1,1,1,1,1,0
656,2000,61,Other,Male,1,20,"Ind,Near Rep",,1,1,1,1,1,1,1,4,0
657,2000,46,White,Female,1,12,Independent,,1,1,1,1,1,1,1,3,0
658,2000,53,White,Male,1,19,"Ind,Near Rep",,,,,,,,,4,0
659,2000,32,White,Female,3,11,Independent,,,,,,,,,3,1
660,2000,51,White,Female,1,14,Not Str Democrat,,,,,,,,,1,0
661,2000,32,White,Male,1,12,Independent,,0,1,0,1,1,1,0,3,0
662,2000,38,White,Male,3,12,Not Str Republican,,0,0,0,1,0,1,0,5,1
663,2000,50,White,Male,1,17,Strong Democrat,,,1,1,1,1,1,1,0,0
664,2000,46,White,Female,1,17,Not Str Republican,,1,1,1,1,1,1,1,5,0
665,2000,42,White,Female,20,12,Strong Republican,,1,1,1,1,1,1,1,6,1
666,2000,31,White,Male,1,12,Not Str Republican,,,,,,,,,5,0
667,2000,47,White,Female,1,14,"Ind,Near Dem",,,,,,,,,2,0
668,2000,45,White,Female,1,12,Not Str Republican,,,,,,,,,5,0
669,2000,26,White,Female,1,12,"Ind,Near Rep",,1,1,0,1,1,1,0,4,0
670,2000,45,White,Female,1,18,Not Str Democrat,,1,1,1,1,1,1,1,1,0
671,2000,32,White,Female,1,13,Not Str Republican,,1,1,0,1,0,1,1,5,0
672,2000,31,White,Male,1,12,"Ind,Near Rep",,,,,,,,,4,0
673,2000,40,White,Female,1,16,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
674,2000,18,White,Female,1,11,Independent,,,1,0,1,0,1,,3,0
675,2000,44,Black,Female,1,12,Not Str Democrat,,,,,,,,,1,0
676,2000,35,Black,Female,1,11,Strong Democrat,,,,,,,,,0,0
677,2000,31,Black,Female,1,10,"Ind,Near Dem",,1,1,1,1,0,1,0,2,0
678,2000,50,Other,Female,3,11,Other Party,,1,1,1,1,1,1,1,,1
679,2000,37,Black,Female,1,13,Strong Democrat,,,,,,,,,0,0
680,2000,37,White,Male,1,14,Strong Republican,,0,1,0,1,0,1,0,6,0
681,2000,19,White,Male,1,11,"Ind,Near Rep",,0,1,0,1,1,1,1,4,0
682,2000,28,White,Male,1,12,"Ind,Near Rep",,1,1,1,1,0,1,1,4,0
683,2000,79,White,Male,1,11,Not Str Republican,,0,0,0,1,0,1,0,5,0
684,2000,31,White,Female,1,16,Strong Republican,,0,1,0,1,0,1,0,6,0
685,2000,33,White,Female,1,18,Not Str Democrat,,,,,,,,,1,0
686,2000,56,White,Male,1,11,Not Str Republican,,0,1,0,1,0,1,0,5,0
687,2000,30,White,Female,1,16,Not Str Republican,,0,1,0,1,0,0,0,5,0
688,2000,22,White,Male,1,8,Independent,,,,,,,,,3,0
689,2000,57,White,Female,1,15,Independent,,1,1,1,1,1,1,1,3,0
690,2000,44,White,Female,1,14,Independent,,0,1,0,1,0,1,0,3,0
691,2000,38,White,Male,1,14,Not Str Democrat,,1,1,1,1,1,1,1,1,0
692,2000,60,White,Female,1,12,Strong Democrat,,1,1,1,1,1,1,1,0,0
693,2000,21,White,Female,1,14,Strong Republican,,0,1,0,1,0,1,0,6,0
694,2000,35,White,Female,1,16,Not Str Republican,,0,0,0,0,0,0,0,5,0
695,2000,49,White,Male,1,14,Not Str Republican,,1,1,1,1,0,1,1,5,0
696,2000,37,White,Female,1,18,Not Str Democrat,,1,1,1,1,1,1,1,1,0
697,2000,61,White,Male,1,13,Independent,,0,,0,0,0,1,0,3,0
698,2000,67,White,Female,1,9,Strong Democrat,,,,,,,,,0,0
699,2000,63,White,Female,1,12,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
700,2000,23,White,Female,1,13,Independent,,,,,,,,,3,0
701,2000,62,White,Female,1,11,Not Str Democrat,,0,1,0,1,0,1,0,1,0
702,2000,41,White,Female,1,11,Independent,,,,,,,,,3,0
703,2000,47,White,Male,1,12,Strong Democrat,,1,0,0,1,0,0,0,0,0
704,2000,40,White,Female,1,17,Strong Democrat,,,,,,,,,0,0
705,2000,22,White,Male,1,15,Independent,,,,,,,,,3,0
706,2000,32,White,Male,1,11,Independent,,,,,,,,,3,0
707,2000,26,White,Male,1,14,Independent,,,,,,,,,3,0
708,2000,80,White,Female,1,8,Strong Republican,,0,0,0,0,0,,0,6,0
709,2000,57,White,Male,1,14,Other Party,,,,,,,,,,0
710,2000,33,White,Female,1,13,Not Str Democrat,,1,1,1,1,1,1,1,1,0
711,2000,20,Other,Female,1,9,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
712,2000,19,White,Male,1,9,Not Str Democrat,,1,1,1,1,1,1,1,1,0
713,2000,66,White,Male,1,14,Not Str Democrat,,1,1,1,1,1,1,0,1,0
714,2000,56,White,Male,1,12,Strong Republican,,,,,,,,,6,0
715,2000,44,White,Female,1,12,"Ind,Near Dem",,0,0,0,1,0,1,0,2,0
716,2000,57,White,Male,1,12,Strong Republican,,,,,,,,,6,0
717,2000,68,White,Female,1,12,Independent,,1,1,1,1,0,,,3,0
718,2000,81,White,Male,1,11,Not Str Democrat,,0,1,0,1,0,0,0,1,0
719,2000,27,White,Male,1,16,"Ind,Near Rep",,,,,,,,,4,0
720,2000,26,Other,Female,2,12,Independent,,0,1,0,1,0,1,0,3,1
721,2000,,White,Male,1,14,Not Str Democrat,,1,0,1,0,1,1,0,1,0
722,2000,31,White,Female,1,14,Not Str Republican,,0,0,0,0,0,1,0,5,0
723,2000,37,White,Male,1,16,Not Str Republican,,,,,,,,,5,0
724,2000,52,Other,Female,2,12,Not Str Democrat,,0,1,0,1,0,0,0,1,1
725,2000,45,White,Female,1,14,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
726,2000,69,White,Female,1,16,"Ind,Near Rep",,0,1,0,1,1,1,1,4,0
727,2000,63,White,Male,1,10,Not Str Republican,,0,1,1,1,1,1,,5,0
728,2000,79,White,Male,1,11,Strong Democrat,,1,1,1,1,1,1,1,0,0
729,2000,82,White,Female,1,15,"Ind,Near Rep",,0,,0,0,0,0,,4,0
730,2000,74,White,Male,1,16,Strong Democrat,,1,1,1,1,1,1,1,0,0
731,2000,36,Other,Male,2,15,Independent,,0,1,1,1,0,1,0,3,1
732,2000,66,White,Female,1,12,Not Str Republican,,,,,,,,,5,0
733,2000,54,White,Male,1,12,Not Str Democrat,,0,1,0,1,0,1,0,1,0
734,2000,73,White,Male,3,16,Independent,,,,,,,,,3,1
735,2000,62,White,Male,1,13,Not Str Republican,,1,1,1,1,0,1,1,5,0
736,2000,81,White,Male,1,11,Strong Democrat,,,,,,,,,0,0
737,2000,88,White,Female,1,16,Not Str Democrat,,0,1,1,1,1,1,,1,0
738,2000,74,White,Male,1,12,"Ind,Near Rep",,,,,,,,,4,0
739,2000,52,White,Male,1,14,Not Str Republican,,0,0,0,1,0,1,0,5,0
740,2000,83,White,Male,1,13,Not Str Republican,,1,1,1,1,1,1,1,5,0
741,2000,49,White,Male,1,16,Strong Republican,,0,0,0,0,0,1,0,6,0
742,2000,42,White,Female,1,12,Not Str Republican,,,,,,,,,5,0
743,2000,54,White,Male,1,14,"Ind,Near Dem",,0,1,0,1,0,1,0,2,0
744,2000,20,White,Male,1,13,Not Str Democrat,,0,1,0,0,0,1,0,1,0
745,2000,65,White,Male,1,16,Strong Republican,,1,1,1,1,1,1,1,6,0
746,2000,53,White,Male,1,16,Independent,,0,0,0,1,0,0,0,3,0
747,2000,36,Black,Male,1,16,"Ind,Near Dem",,,,,,,,,2,0
748,2000,48,White,Female,1,11,Independent,,,,,,,,,3,0
749,2000,36,White,Female,1,14,Not Str Republican,,0,1,0,1,0,1,0,5,0
750,2000,43,White,Female,1,12,Strong Democrat,,0,1,,1,,1,,0,0
751,2000,24,White,Female,1,12,Not Str Democrat,,,,,,,,,1,0
752,2000,25,White,Male,1,12,Other Party,,0,1,0,1,0,1,0,,0
753,2000,32,White,Female,1,12,Independent,,0,1,0,1,0,1,0,3,0
754,2000,51,White,Female,1,16,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
755,2000,56,White,Male,1,13,Strong Democrat,,,,,,,,,0,0
756,2000,43,White,Female,1,12,Strong Republican,,,,,,,,,6,0
757,2000,20,White,Female,1,12,"Ind,Near Rep",,,,,,,,,4,0
758,2000,74,White,Male,1,12,"Ind,Near Rep",,0,1,0,1,0,1,0,4,0
759,2000,69,White,Female,1,12,Not Str Democrat,,0,,0,0,0,1,0,1,0
760,2000,19,White,Male,1,10,Independent,,1,1,1,1,1,1,1,3,0
761,2000,58,White,Male,1,10,Other Party,,0,1,,1,,1,,,0
762,2000,52,White,Male,1,12,"Ind,Near Dem",,0,1,1,1,0,1,0,2,0
763,2000,56,White,Male,1,16,Strong Republican,,,,,,,,,6,0
764,2000,22,White,Male,1,13,Not Str Democrat,,0,1,1,1,1,1,1,1,0
765,2000,71,White,Female,1,12,Not Str Republican,,,,,,,,,5,0
766,2000,45,White,Male,1,14,Strong Republican,,0,0,0,1,0,0,0,6,0
767,2000,46,White,Female,1,14,Not Str Democrat,,1,1,1,1,1,1,1,1,0
768,2000,36,White,Female,1,12,Not Str Democrat,,1,1,0,1,0,1,1,1,0
769,2000,32,White,Male,1,15,Not Str Democrat,,1,1,1,1,1,1,1,1,0
770,2000,26,White,Female,1,16,"Ind,Near Rep",,1,1,1,1,1,1,1,4,0
771,2000,24,White,Male,1,12,Not Str Republican,,0,1,0,1,1,1,0,5,0
772,2000,24,White,Male,1,14,Independent,,0,1,0,1,0,1,0,3,0
773,2000,44,White,Male,2,5,Strong Republican,,0,0,0,0,0,0,0,6,1
774,2000,44,White,Male,1,13,Independent,,,1,0,1,0,1,0,3,0
775,2000,35,White,Male,1,16,"Ind,Near Rep",,1,1,1,1,1,1,1,4,0
776,2000,47,White,Female,1,15,Strong Democrat,,1,1,1,1,1,1,1,0,0
777,2000,21,White,Male,1,13,Not Str Republican,,0,0,0,1,0,1,0,5,0
778,2000,27,White,Male,2,17,"Ind,Near Rep",,,,,,,,,4,1
779,2000,23,White,Male,1,14,Not Str Republican,,,1,0,1,0,1,0,5,0
780,2000,84,White,Female,1,14,"Ind,Near Dem",,,,,,,,,2,0
781,2000,54,White,Female,2,12,"Ind,Near Dem",,0,1,0,1,0,0,0,2,1
782,2000,45,White,Female,1,13,Not Str Democrat,,0,1,0,1,0,1,0,1,0
783,2000,73,White,Female,1,12,Strong Democrat,,0,1,0,1,0,0,0,0,0
784,2000,79,White,Male,1,12,Not Str Republican,,0,0,0,0,0,0,0,5,0
785,2000,38,White,Male,1,13,Not Str Republican,,,,,,,,,5,0
786,2000,20,White,Male,1,13,"Ind,Near Dem",,,,,,,,,2,0
787,2000,32,White,Female,1,12,Not Str Republican,,0,0,0,0,0,0,0,5,0
788,2000,34,White,Male,1,14,Strong Republican,,0,0,0,1,0,0,0,6,0
789,2000,44,White,Female,50,16,Independent,,,,,,,,,3,1
790,2000,30,White,Male,1,12,Not Str Republican,,,,,,,,,5,0
791,2000,39,White,Male,1,17,"Ind,Near Dem",,,,,,,,,2,0
792,2000,50,White,Male,1,16,"Ind,Near Dem",,0,1,0,1,1,1,0,2,0
793,2000,48,White,Female,2,12,,,0,1,0,1,0,1,0,,1
794,2000,34,White,Male,1,12,Independent,,,1,0,1,0,1,0,3,0
795,2000,61,White,Female,3,8,Strong Democrat,,,,,,,,,0,1
796,2000,47,White,Male,1,17,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
797,2000,44,White,Female,1,16,Independent,,0,,0,0,0,0,0,3,0
798,2000,44,Black,Male,1,15,Strong Democrat,,0,1,0,1,0,1,0,0,0
799,2000,32,White,Male,1,20,"Ind,Near Rep",,1,1,1,1,0,1,0,4,0
800,2000,45,White,Male,1,17,Not Str Republican,,1,1,1,1,1,1,1,5,0
801,2000,61,White,Female,1,12,Not Str Democrat,,0,0,0,,0,0,0,1,0
802,2000,38,White,Female,1,18,"Ind,Near Dem",,,,,,,,,2,0
803,2000,68,White,Female,1,18,"Ind,Near Dem",,,,,,,,,2,0
804,2000,67,White,Male,1,12,Strong Republican,,0,1,,1,,1,,6,0
805,2000,63,White,Female,1,8,Not Str Democrat,,,,,,,,,1,0
806,2000,36,White,Female,1,13,"Ind,Near Rep",,,,,,,,,4,0
807,2000,46,White,Female,1,12,Independent,,1,1,1,1,1,1,1,3,0
808,2000,81,White,Male,1,10,Not Str Democrat,,1,1,1,1,1,1,1,1,0
809,2000,75,White,Female,1,12,Strong Democrat,,,,,,,,,0,0
810,2000,85,White,Female,1,12,Strong Democrat,,,,,,,,,0,0
811,2000,71,White,Female,1,8,Independent,,,,,,,,,3,0
812,2000,36,White,Male,1,17,Strong Republican,,0,0,0,0,0,0,0,6,0
813,2000,38,White,Female,1,12,Independent,,0,1,0,1,0,1,0,3,0
814,2000,68,White,Female,1,12,Independent,,0,,0,1,0,,0,3,0
815,2000,46,White,Male,1,10,Independent,,0,0,0,0,0,0,0,3,0
816,2000,76,White,Female,1,9,Independent,,,,,,,,,3,0
817,2000,26,White,Male,1,16,"Ind,Near Rep",,,1,1,1,1,1,1,4,0
818,2000,76,White,Female,1,12,Not Str Democrat,,0,1,0,1,0,1,0,1,0
819,2000,47,Black,Female,1,12,Not Str Democrat,,0,0,0,,0,,0,1,0
820,2000,28,White,Female,1,16,Strong Republican,,0,0,0,0,0,0,0,6,0
821,2000,45,White,Male,1,12,Independent,,0,,0,1,0,1,0,3,0
822,2000,38,White,Male,1,10,"Ind,Near Dem",,,,,,,,,2,0
823,2000,67,White,Male,1,8,Independent,,0,1,,1,0,1,0,3,0
824,2000,53,White,Male,1,12,"Ind,Near Rep",,0,1,0,1,0,1,0,4,0
825,2000,37,Black,Male,1,10,Independent,,0,0,0,1,,,0,3,0
826,2000,28,White,Female,1,12,Independent,,,,,,,,,3,0
827,2000,30,Black,Female,1,13,Independent,,0,0,0,1,0,0,0,3,0
828,2000,72,White,Female,1,13,"Ind,Near Rep",,1,1,1,1,1,1,1,4,0
829,2000,22,White,Female,1,12,Independent,,0,0,0,0,0,0,0,3,0
830,2000,75,White,Male,1,12,Independent,,0,0,0,1,0,1,0,3,0
831,2000,18,White,Female,1,11,"Ind,Near Dem",,,,,,,,,2,0
832,2000,75,White,Male,1,16,Strong Republican,,0,,0,1,0,,0,6,0
833,2000,77,White,Female,1,12,"Ind,Near Rep",,,,,,,,,4,0
834,2000,40,White,Female,1,14,Strong Republican,,,,,,,,,6,0
835,2000,73,White,Male,1,14,Independent,,,,,,,,,3,0
836,2000,42,White,Female,1,16,Not Str Republican,,1,1,1,1,1,1,1,5,0
837,2000,62,White,Female,1,13,Strong Republican,,,,,,,,,6,0
838,2000,72,White,Female,1,14,"Ind,Near Rep",,1,1,1,1,1,1,1,4,0
839,2000,44,White,Male,1,18,Not Str Republican,,1,1,1,1,1,1,1,5,0
840,2000,80,White,Male,1,12,Strong Republican,,0,1,0,1,0,1,0,6,0
841,2000,32,Other,Male,2,12,Independent,,0,1,0,1,0,0,0,3,1
842,2000,23,White,Male,1,16,Not Str Republican,,,,,,,,,5,0
843,2000,37,White,Female,1,14,Strong Republican,,,,,,,,,6,0
844,2000,78,White,Female,1,11,Strong Republican,,0,0,0,1,0,,0,6,0
845,2000,31,White,Female,1,16,Strong Republican,,,,,,,,,6,0
846,2000,87,White,Female,1,13,Not Str Democrat,,0,1,0,0,0,1,0,1,0
847,2000,83,White,Male,1,15,Independent,,,,,,,,,3,0
848,2000,76,White,Female,1,13,"Ind,Near Rep",,0,1,0,1,0,1,0,4,0
849,2000,83,White,Female,1,15,Independent,,0,1,0,1,0,1,0,3,0
850,2000,83,White,Female,1,16,Not Str Republican,,,,,,,,,5,0
851,2000,49,White,Male,1,19,Not Str Democrat,,0,,0,1,0,,0,1,0
852,2000,66,White,Male,1,16,Strong Republican,,,,,,,,,6,0
853,2000,72,White,Female,1,16,Not Str Democrat,,0,1,0,1,0,1,0,1,0
854,2000,46,Black,Female,1,16,Not Str Republican,,,,,,,,,5,0
855,2000,73,White,Female,1,16,Strong Republican,,1,1,1,1,1,1,1,6,0
856,2000,41,White,Male,1,10,Independent,,1,1,1,1,1,1,1,3,0
857,2000,39,White,Female,1,13,Not Str Republican,,1,1,1,1,1,1,1,5,0
858,2000,59,White,Female,1,14,Not Str Republican,,,,,,,,,5,0
859,2000,83,White,Female,1,12,"Ind,Near Dem",,0,1,0,1,0,1,0,2,0
860,2000,51,White,Female,1,14,Strong Democrat,,,,,,,,,0,0
861,2000,46,White,Male,1,9,Strong Democrat,,0,1,0,1,0,1,1,0,0
862,2000,25,White,Female,1,13,"Ind,Near Dem",,,,,,,,,2,0
863,2000,88,White,Female,1,15,Strong Republican,,,,,,,,,6,0
864,2000,26,Black,Female,1,10,Independent,,0,0,0,1,0,1,0,3,0
865,2000,31,Black,Female,1,12,"Ind,Near Rep",,0,1,0,1,1,1,0,4,0
866,2000,65,White,Female,1,,Independent,,0,1,1,1,,1,0,3,0
867,2000,37,White,Male,1,13,Not Str Democrat,,,,,,,,,1,0
868,2000,52,White,Male,1,8,Independent,,0,0,0,1,0,1,0,3,0
869,2000,60,White,Male,1,6,"Ind,Near Rep",,1,1,,1,1,0,,4,0
870,2000,61,White,Female,1,12,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
871,2000,59,White,Male,1,17,Strong Republican,,0,1,0,1,0,1,0,6,0
872,2000,28,White,Male,1,14,Independent,,0,1,,1,,1,0,3,0
873,2000,31,White,Female,1,18,"Ind,Near Rep",,,,,,,,,4,0
874,2000,31,White,Female,1,16,"Ind,Near Rep",,1,1,1,1,1,1,1,4,0
875,2000,21,White,Female,1,12,Independent,,0,,0,1,0,,0,3,0
876,2000,84,White,Male,1,13,Independent,,,,,,,,,3,0
877,2000,86,White,Male,1,13,Independent,,0,1,0,1,0,1,,3,0
878,2000,72,White,Female,1,10,Independent,,,,,,,,,3,0
879,2000,79,White,Female,1,12,Not Str Democrat,,0,1,0,1,0,1,0,1,0
880,2000,76,White,Female,1,13,"Ind,Near Dem",,0,1,0,1,0,1,0,2,0
881,2000,89,White,Male,1,13,Not Str Republican,,0,1,0,1,0,1,0,5,0
882,2000,76,White,Female,1,14,Strong Democrat,,,,,,,,,0,0
883,2000,85,White,Female,1,11,Independent,,0,1,0,1,0,,0,3,0
884,2000,31,White,Female,1,12,Not Str Democrat,,,,,,,,,1,0
885,2000,67,White,Male,1,9,Not Str Democrat,,0,1,0,1,0,0,0,1,0
886,2000,70,White,Female,1,9,"Ind,Near Dem",,0,1,0,1,0,0,0,2,0
887,2000,31,White,Female,1,14,Independent,,,,,,,,,3,0
888,2000,31,White,Female,30,14,Independent,,0,0,0,0,0,0,0,3,1
889,2000,45,White,Female,1,18,Strong Republican,,0,0,0,1,0,0,0,6,0
890,2000,53,White,Male,1,12,Not Str Democrat,,,,,,,,,1,0
891,2000,77,White,Female,1,12,Not Str Democrat,,,,,,,,,1,0
892,2000,45,White,Male,1,17,Strong Republican,,0,0,0,1,0,0,0,6,0
893,2000,39,White,Female,1,16,Not Str Democrat,,,,,,,,,1,0
894,2000,55,White,Female,1,14,Strong Republican,,,,,,,,,6,0
895,2000,52,White,Male,1,18,Strong Republican,,0,0,0,0,0,0,0,6,0
896,2000,60,White,Female,1,18,Not Str Republican,,,,0,,0,1,0,5,0
897,2000,30,Black,Female,1,16,Not Str Democrat,,,,,,,,,1,0
898,2000,60,White,Male,1,14,Strong Republican,,0,1,0,1,0,1,0,6,0
899,2000,48,White,Male,1,15,Not Str Democrat,,0,1,0,1,0,1,0,1,0
900,2000,50,White,Male,1,12,"Ind,Near Rep",,0,0,0,1,0,0,0,4,0
901,2000,20,Black,Female,1,12,Independent,,,,,,,,,3,0
902,2000,86,White,Female,1,16,Strong Republican,,0,0,0,1,0,1,0,6,0
903,2000,21,White,Male,1,12,Not Str Republican,,0,1,0,1,0,0,0,5,0
904,2000,69,Black,Female,1,2,Independent,,,,,,,,,3,0
905,2000,23,Other,Female,2,8,"Ind,Near Dem",,,,,,,,,2,1
906,2000,80,Black,Female,1,7,Not Str Republican,,1,1,0,1,0,0,0,5,0
907,2000,37,Black,Female,1,12,Strong Democrat,,0,,,1,0,,,0,0
908,2000,58,Black,Female,1,,Independent,,,,,,,,,3,0
909,2000,37,White,Female,2,9,Not Str Democrat,,0,1,1,1,0,0,0,1,1
910,2000,59,White,Female,1,14,Not Str Republican,,0,0,0,1,0,1,1,5,0
911,2000,47,Black,Male,1,8,Not Str Democrat,,1,1,1,1,0,1,1,1,0
912,2000,79,White,Female,1,8,Strong Republican,,,,,,,,,6,0
913,2000,20,White,Male,1,12,"Ind,Near Dem",,1,1,,1,0,1,0,2,0
914,2000,71,White,Female,1,15,"Ind,Near Rep",,0,0,0,1,0,0,0,4,0
915,2000,34,White,Female,1,9,Not Str Democrat,,0,0,0,0,0,0,0,1,0
916,2000,19,White,Male,1,10,Independent,,,,,,,,,3,0
917,2000,29,White,Female,1,11,"Ind,Near Rep",,0,1,0,1,0,1,0,4,0
918,2000,44,White,Female,1,13,"Ind,Near Rep",,0,1,0,1,0,1,0,4,0
919,2000,26,Black,Male,1,12,"Ind,Near Dem",,0,1,,1,0,1,0,2,0
920,2000,41,White,Male,1,16,Strong Republican,,,,,,,,,6,0
921,2000,84,White,Female,1,6,Strong Democrat,,0,,0,1,0,,0,0,0
922,2000,32,White,Male,1,8,Independent,,,,,,,,,3,0
923,2000,55,White,Male,1,12,"Ind,Near Dem",,,,,,,,,2,0
924,2000,38,White,Male,1,16,Not Str Republican,,0,1,0,1,0,1,0,5,0
925,2000,49,White,Male,1,14,"Ind,Near Dem",,,,,,,,,2,0
926,2000,24,White,Female,1,12,"Ind,Near Rep",,0,1,0,1,,1,0,4,0
927,2000,24,White,Female,1,12,"Ind,Near Dem",,0,1,0,1,0,1,0,2,0
928,2000,35,White,Male,1,18,"Ind,Near Rep",,0,1,0,1,0,,0,4,0
929,2000,63,White,Male,1,18,"Ind,Near Dem",,0,1,1,1,0,1,0,2,0
930,2000,41,White,Male,1,11,"Ind,Near Rep",,0,1,0,1,0,1,0,4,0
931,2000,40,White,Female,1,12,"Ind,Near Dem",,,,,,,,,2,0
932,2000,56,White,Female,1,11,"Ind,Near Rep",,,,,,,,,4,0
933,2000,20,White,Female,1,12,Independent,,0,0,0,,0,1,0,3,0
934,2000,42,White,Female,1,12,Not Str Republican,,1,1,1,1,1,1,1,5,0
935,2000,27,White,Male,1,16,"Ind,Near Dem",,,,,,,,,2,0
936,2000,42,White,Female,1,14,Strong Republican,,0,1,0,1,1,1,1,6,0
937,2000,50,White,Female,1,18,Not Str Democrat,,,,,,,,,1,0
938,2000,22,Other,Female,1,8,Independent,,1,1,0,1,0,0,0,3,0
939,2000,26,White,Female,1,18,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
940,2000,43,White,Female,1,19,Strong Democrat,,1,1,1,1,1,1,1,0,0
941,2000,44,Black,Female,1,14,Not Str Democrat,,1,1,1,1,1,1,1,1,0
942,2000,76,White,Female,1,9,Not Str Democrat,,,,,,,,,1,0
943,2000,46,Black,Female,1,17,Strong Democrat,,1,1,1,1,1,1,1,0,0
944,2000,34,White,Female,1,16,Independent,,1,1,1,1,1,1,1,3,0
945,2000,26,White,Male,1,13,Independent,,1,1,1,1,1,1,1,3,0
946,2000,44,White,Male,1,16,Strong Republican,,0,0,0,0,0,0,0,6,0
947,2000,29,White,Male,1,13,Strong Republican,,0,1,0,1,1,1,0,6,0
948,2000,31,Other,Female,1,9,Independent,,,,,,,,,3,0
949,2000,39,White,Male,1,15,Strong Republican,,,,,,,,,6,0
950,2000,51,White,Female,1,18,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
951,2000,61,White,Female,1,18,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
952,2000,56,White,Male,1,18,"Ind,Near Dem",,1,1,1,1,1,1,1,2,0
953,2000,50,White,Female,1,17,Independent,,,,,,,,,3,0
954,2000,49,Other,Male,2,13,Not Str Democrat,,0,,0,0,0,0,0,1,1
955,2000,50,White,Female,1,12,Strong Democrat,,,,,,,,,0,0
956,2000,35,White,Female,1,16,Strong Democrat,,,,,,,,,0,0
957,2000,61,White,Female,1,8,Strong Democrat,,,,,,,,,0,0
958,2000,32,White,Female,1,12,Not Str Democrat,,,1,1,1,1,1,1,1,0
