year,uid,stateabb,therm_dem,therm_gop,therm_bmp,mpti,age,educat,urbanism,pid7,incomeperc,race4,unemployed,polint,distrust_govt,govt_crooked,govt_waste,govt_biginterests
1998,19980998,AL,85,75,80,55,0,,1,1,1,,,4,,,,
1998,19980999,OR,50,60,55,45,25,6,1,5,3,1,0,1,3,3,3,1
1998,19981000,FL,75,75,75,50,80,5,2,7,1,1,0,2,3,2,3,1
1998,19981001,NM,25,0,13,63,42,3,3,2,2,1,0,2,4,3,3,1
1998,19981002,IN,97,60,79,69,45,2,3,2,3,1,0,2,3,1,1,0
1998,19981003,NM,60,25,43,68,47,6,3,3,3,1,0,4,3,1,2,1
1998,19981004,NM,70,50,60,60,36,3,3,2,3,3,0,2,3,3,2,1
1998,19981005,NM,40,97,69,22,52,5,3,7,4,1,0,4,1,1,2,0
1998,19981006,AL,60,30,45,65,29,5,3,2,3,1,0,2,3,3,3,1
1998,19981007,CA,85,15,50,85,82,7,1,1,5,1,0,4,2,1,2,1
1998,19981008,PA,45,50,48,48,39,5,3,1,4,1,0,1,3,2,2,0
1998,19981009,IN,85,15,50,85,40,3,3,3,3,1,0,2,3,3,3,1
1998,19981010,IN,40,70,55,35,20,5,3,6,3,1,0,3,2,2,2,0
1998,19981011,PA,60,40,50,60,26,6,1,2,4,1,0,2,3,3,3,1
1998,19981012,PA,30,80,55,25,49,7,3,6,5,1,0,2,3,2,3,1
1998,19981013,CA,97,0,49,99,33,3,2,2,2,3,0,3,2,2,2,0
1998,19981014,CA,85,40,63,73,27,7,1,2,4,4,0,1,3,1,3,1
1998,19981015,CA,50,70,60,40,72,3,1,6,3,3,0,4,3,2,3,1
1998,19981016,CA,60,75,68,43,84,1,1,6,2,1,0,2,2,2,2,0
1998,19981017,CA,60,97,79,32,81,7,1,7,4,1,0,4,2,1,3,0
1998,19981018,CA,60,85,73,38,51,6,1,7,5,1,0,4,2,1,2,0
1998,19981019,CA,70,60,65,55,30,5,1,3,2,1,0,4,1,2,2,1
1998,19981020,CA,85,40,63,73,43,6,1,1,2,3,1,4,2,2,2,0
1998,19981021,CA,70,40,55,65,54,5,1,2,3,2,0,3,3,2,2,1
1998,19981022,CA,50,50,50,50,38,3,1,4,1,2,1,2,3,3,3,1
1998,19981023,CA,40,60,50,40,23,5,1,6,1,3,0,3,3,3,2,1
1998,19981024,CA,85,50,68,68,23,3,1,1,2,2,0,2,2,2,2,1
1998,19981025,CA,60,50,55,55,30,5,1,3,3,1,0,1,3,3,3,0
1998,19981026,MD,70,30,50,70,49,5,2,3,4,2,0,2,2,2,3,0
1998,19981027,TX,97,60,79,69,31,3,3,2,1,3,1,1,2,2,2,0
1998,19981028,TX,85,50,68,68,49,6,3,1,4,3,0,4,2,2,2,0
1998,19981029,TX,70,70,70,50,43,1,3,5,1,3,0,4,2,2,3,0
1998,19981030,TX,15,85,50,15,48,6,3,3,,1,0,4,2,3,3,1
1998,19981031,TX,97,85,91,56,23,5,3,1,3,3,0,3,1,1,1,0
1998,19981032,IN,40,60,50,40,42,3,3,6,4,1,0,3,3,3,3,
1998,19981033,TN,97,90,94,54,34,7,1,1,2,4,0,3,1,1,1,0
1998,19981034,TN,97,50,74,74,32,2,2,6,1,1,0,2,3,1,2,0
1998,19981035,VA,,,,,27,7,3,4,2,1,0,1,2,2,2,0
1998,19981036,NY,70,15,43,78,51,7,1,1,5,3,0,4,2,2,2,0
1998,19981037,CA,50,85,68,33,61,5,1,5,3,1,0,3,2,2,2,1
1998,19981038,TX,30,60,45,35,60,5,2,7,4,1,0,4,2,1,2,1
1998,19981039,TX,15,15,15,50,46,6,1,4,4,1,0,4,3,3,3,
1998,19981040,CA,70,60,65,55,88,3,2,1,2,1,0,3,2,2,2,0
1998,19981041,CA,50,50,50,50,34,2,2,1,1,3,0,4,1,1,1,0
1998,19981042,CA,97,0,49,99,42,5,1,1,,1,1,4,3,2,3,1
1998,19981043,CA,15,60,38,28,35,6,2,7,1,1,0,4,3,3,3,1
1998,19981044,CA,85,15,50,85,37,6,2,1,5,3,0,3,3,3,3,1
1998,19981045,CA,40,40,40,50,35,6,1,3,1,4,0,1,3,3,3,1
1998,19981046,TX,85,70,78,58,35,1,3,5,,3,0,2,2,1,2,0
1998,19981047,TX,60,0,30,80,57,5,3,2,2,3,0,2,2,3,3,1
1998,19981048,TX,50,50,50,50,0,5,1,,1,3,0,3,3,,3,1
1998,19981049,TX,70,85,78,43,21,1,3,5,,3,1,1,1,1,1,0
1998,19981050,OH,30,60,45,35,0,,3,5,1,,,3,3,3,3,1
1998,19981051,FL,97,50,74,74,77,2,2,3,2,2,0,2,2,2,3,1
1998,19981052,CT,97,50,74,74,62,1,2,2,,1,0,4,2,2,3,0
1998,19981053,NY,80,0,40,90,41,2,1,1,1,,1,3,3,3,3,1
1998,19981054,NJ,0,75,38,13,29,3,3,7,1,1,0,4,2,3,3,
1998,19981055,IL,50,50,50,50,23,5,2,7,,1,0,2,2,2,2,1
1998,19981056,WI,65,25,45,70,56,3,1,1,4,1,0,3,3,2,2,0
1998,19981057,IL,15,50,33,33,28,6,2,5,5,1,0,2,3,3,3,1
1998,19981058,IL,15,60,38,28,34,7,1,7,5,1,0,4,3,2,3,1
1998,19981059,FL,97,0,49,99,48,3,1,1,3,2,0,4,3,2,2,0
1998,19981060,FL,60,60,60,50,44,3,1,4,3,2,0,2,2,2,3,1
1998,19981061,FL,75,50,63,63,75,3,1,1,2,2,0,3,3,3,3,0
1998,19981062,FL,,,,,61,1,1,2,1,2,0,3,3,2,3,0
1998,19981063,FL,55,85,70,35,57,7,3,1,4,1,0,4,3,2,2,1
1998,19981064,FL,75,50,63,63,47,3,1,1,2,2,0,3,2,2,3,1
1998,19981065,FL,80,50,65,65,75,1,3,1,1,4,0,3,2,2,3,0
1998,19981066,TX,40,40,40,50,22,2,1,2,2,3,0,2,3,1,2,1
1998,19981067,CA,65,35,50,65,18,2,2,3,3,1,0,4,2,2,3,0
1998,19981068,FL,60,70,65,45,39,5,3,4,3,1,0,3,3,3,3,1
1998,19981069,FL,70,50,60,60,51,7,1,2,1,1,0,3,3,3,2,0
1998,19981070,FL,50,90,70,30,73,3,3,6,1,1,0,3,3,2,3,1
1998,19981071,FL,70,40,55,65,43,3,3,2,3,1,0,1,3,3,3,1
1998,19981072,IL,80,0,40,90,51,7,2,1,3,2,0,2,4,3,3,1
1998,19981073,CA,85,15,50,85,54,5,2,2,4,3,0,3,3,2,3,1
1998,19981074,OR,50,40,45,55,54,5,1,4,3,1,0,4,3,2,3,1
1998,19981075,OR,70,30,50,70,22,6,1,1,1,1,0,3,3,2,2,1
1998,19981076,IN,50,70,60,40,27,3,3,4,3,1,0,3,2,2,3,0
1998,19981077,IN,55,45,50,55,51,5,3,6,4,1,0,4,3,2,2,1
1998,19981078,IN,50,50,50,50,19,2,3,6,2,1,0,2,3,2,1,0
1998,19981079,IN,70,65,68,53,22,5,3,6,3,1,0,2,3,3,3,1
1998,19981080,NY,30,70,50,30,31,5,2,7,3,1,0,4,2,3,3,0
1998,19981081,VA,0,97,49,2,31,5,3,7,3,1,0,3,2,3,3,0
1998,19981082,CA,3,6,5,49,27,3,1,2,2,1,0,2,3,3,3,1
1998,19981083,TX,55,25,40,65,40,6,1,5,3,1,0,3,2,2,2,1
1998,19981084,TX,10,70,40,20,50,5,1,6,3,1,0,4,3,1,3,1
1998,19981085,MO,50,50,50,50,33,3,2,6,4,1,0,1,2,3,3,1
1998,19981086,WI,85,40,63,73,39,5,2,4,4,1,0,2,3,3,3,1
1998,19981087,OR,50,60,55,45,68,5,1,5,2,1,0,3,3,2,3,1
1998,19981088,OR,30,70,50,30,66,5,1,7,3,1,0,4,3,2,3,1
1998,19981089,OR,15,15,15,50,22,5,1,3,1,1,0,2,3,,3,1
1998,19981090,NM,40,60,50,40,41,3,3,4,4,1,0,4,3,3,3,1
1998,19981091,TX,50,50,50,50,71,3,3,5,2,1,0,3,3,3,3,1
1998,19981092,CA,60,30,45,65,36,6,1,4,,1,0,3,3,3,3,1
1998,19981093,CA,85,50,68,68,76,5,1,2,1,1,0,4,2,2,,0
1998,19981094,CA,60,60,60,50,42,7,2,2,4,1,0,3,3,,2,0
1998,19981095,CA,15,85,50,15,53,6,2,7,,1,0,4,3,1,3,0
1998,19981096,CA,70,60,65,55,57,1,2,1,3,3,0,2,3,2,3,
1998,19981097,CA,97,30,64,84,54,5,2,1,4,1,0,4,2,2,2,0
1998,19981098,CA,60,40,50,60,51,6,2,2,4,1,0,3,3,2,3,1
1998,19981099,CA,5,60,33,23,51,7,2,5,2,1,0,4,3,2,3,1
1998,19981100,TX,30,70,50,30,43,7,2,6,5,1,0,4,2,2,3,1
1998,19981101,TX,70,40,55,65,36,5,3,2,3,1,0,3,1,1,3,1
1998,19981102,TX,50,50,50,50,40,3,3,5,,1,0,2,3,3,3,1
1998,19981103,TX,97,15,56,91,57,3,3,2,2,3,0,2,2,2,2,0
1998,19981104,TX,70,50,60,60,29,5,3,2,3,3,0,3,2,1,2,0
1998,19981105,TX,65,40,53,63,51,6,2,2,3,3,0,3,3,3,3,1
1998,19981106,TX,70,60,65,55,46,5,1,3,2,1,0,4,1,1,2,1
1998,19981107,UT,60,30,45,65,21,5,2,3,,1,0,2,3,3,3,
1998,19981108,AL,97,0,49,99,22,5,1,1,4,2,0,3,3,3,3,1
1998,19981109,PA,60,50,55,55,24,6,3,3,2,1,0,1,2,2,2,0
1998,19981110,AL,40,70,55,35,64,3,2,7,4,1,0,2,3,2,3,1
1998,19981111,PA,75,25,50,75,72,2,3,2,2,1,0,3,3,1,3,1
1998,19981112,NH,60,85,73,38,44,5,1,7,3,1,1,3,3,3,3,1
1998,19981113,NY,97,25,61,86,44,2,1,1,2,2,1,4,3,1,1,0
1998,19981114,NH,60,15,38,73,43,6,2,2,5,1,0,4,3,3,3,1
1998,19981115,NY,80,35,58,73,26,5,1,1,2,2,0,3,2,1,2,1
1998,19981116,NY,10,90,50,10,50,5,1,7,3,1,0,4,3,2,3,1
1998,19981117,NY,75,20,48,78,20,3,1,1,1,2,1,3,3,3,3,1
1998,19981118,MA,60,60,60,50,47,7,3,2,5,1,1,4,2,2,3,0
1998,19981119,PA,50,50,50,50,28,5,3,3,1,1,1,1,3,2,2,1
1998,19981120,NY,75,25,50,75,39,6,2,2,4,1,0,3,3,2,3,1
1998,19981121,NY,97,50,74,74,35,7,2,1,5,3,0,4,2,3,3,1
1998,19981122,PA,50,50,50,50,31,5,3,5,3,1,0,2,3,2,3,1
1998,19981123,PA,50,50,50,50,63,2,3,3,,1,0,2,3,,3,1
1998,19981124,NY,30,30,30,50,42,3,2,5,,1,0,3,3,2,3,1
1998,19981125,PA,75,75,75,50,75,1,3,6,2,1,0,1,3,2,3,1
1998,19981126,TX,,,,,43,6,2,6,1,1,0,3,,,,
1998,19981127,TX,30,50,40,40,21,5,1,5,2,1,0,3,2,3,2,1
1998,19981128,TX,0,15,8,43,52,7,2,6,5,1,0,3,3,3,3,1
1998,19981129,CA,30,40,35,45,67,6,2,6,4,1,0,4,2,1,3,0
1998,19981130,CA,0,97,49,2,34,3,1,1,2,3,0,3,4,3,1,0
1998,19981131,CA,85,50,68,68,33,3,1,1,,1,0,3,2,3,2,0
1998,19981132,MO,40,70,55,35,40,3,2,6,3,1,0,3,3,2,3,0
1998,19981133,MO,40,60,50,40,52,6,2,7,4,1,0,4,2,1,3,0
1998,19981134,WI,40,45,43,48,29,5,1,6,4,1,0,2,3,3,2,0
1998,19981135,MO,97,15,56,91,35,3,2,2,3,2,0,2,3,2,2,1
1998,19981136,WI,60,65,63,48,41,3,2,5,4,1,0,2,3,3,2,1
1998,19981137,WI,50,75,63,38,46,3,2,6,3,1,0,3,3,1,2,1
1998,19981138,WI,40,70,55,35,24,5,1,6,3,1,0,2,3,3,2,1
1998,19981139,NJ,75,50,63,63,21,3,3,3,3,1,0,2,2,2,2,0
1998,19981140,CA,97,30,64,84,61,3,1,1,,2,0,2,3,2,2,
1998,19981141,TX,50,75,63,38,33,5,3,4,3,3,0,2,2,3,3,1
1998,19981142,OR,75,0,38,88,23,5,1,1,2,1,0,4,3,3,3,1
1998,19981143,OR,60,40,50,60,35,3,1,4,2,1,0,2,3,3,3,1
1998,19981144,OR,60,40,50,60,26,6,1,3,2,1,0,2,2,2,3,1
1998,19981145,OR,70,,,,66,2,2,3,1,1,0,1,3,,3,1
1998,19981146,TX,97,0,49,99,42,3,1,1,1,1,0,2,3,1,3,1
1998,19981147,TX,60,85,73,38,38,3,2,6,,1,0,3,2,2,2,
1998,19981148,TX,70,80,75,45,76,1,2,2,2,1,0,4,2,2,2,1
1998,19981149,WA,60,40,50,60,44,6,2,2,4,1,0,4,2,2,3,0
1998,19981150,WA,50,60,55,45,44,3,1,5,4,1,0,3,2,2,2,1
1998,19981151,WA,40,40,40,50,72,6,2,3,3,1,0,4,3,3,3,1
1998,19981152,WA,30,60,45,35,57,5,2,7,5,1,0,3,3,2,3,0
1998,19981153,WA,60,40,50,60,76,5,2,2,3,1,0,3,2,2,2,1
1998,19981154,TX,85,50,68,68,74,3,2,1,3,1,0,3,3,2,2,0
1998,19981155,TX,85,30,58,78,50,3,2,2,2,3,0,2,2,1,2,1
1998,19981156,TX,30,70,50,30,40,6,1,7,5,1,0,4,2,2,3,0
1998,19981157,TX,60,70,65,45,24,2,1,5,,3,0,3,1,2,2,0
1998,19981158,UT,65,,,,23,2,2,6,2,1,1,1,2,1,2,1
1998,19981159,UT,30,70,50,30,32,2,2,6,1,1,0,2,3,3,2,1
1998,19981160,UT,50,60,55,45,37,1,2,4,1,3,0,1,3,,2,
1998,19981161,WA,20,70,45,25,42,7,2,5,4,1,0,3,3,1,2,1
1998,19981162,WA,40,40,40,50,51,3,2,7,3,1,0,2,3,3,3,1
1998,19981163,WA,10,80,45,15,47,6,2,7,4,1,0,3,1,1,2,0
1998,19981164,WA,10,70,40,20,46,7,2,7,1,1,0,4,3,2,3,0
1998,19981165,WA,60,40,50,60,55,5,2,3,4,1,0,3,3,2,3,1
1998,19981166,WA,40,85,63,28,88,2,2,1,2,1,0,4,2,1,2,0
1998,19981167,NM,15,60,38,28,82,5,3,7,3,1,0,4,3,3,3,1
1998,19981168,NM,85,60,73,63,62,5,3,1,3,1,0,4,2,2,3,1
1998,19981169,NM,70,50,60,60,84,3,3,4,1,1,0,3,3,3,3,1
1998,19981170,NM,30,0,15,65,44,6,3,3,4,1,0,4,2,2,2,
1998,19981171,NM,85,85,85,50,29,3,3,3,3,3,0,4,2,3,3,0
1998,19981172,CO,60,60,60,50,30,6,3,3,4,1,0,3,2,2,2,0
1998,19981173,CO,70,85,78,43,27,3,3,6,3,1,0,4,2,1,2,1
1998,19981174,CO,50,60,55,45,43,5,3,6,3,1,0,1,3,3,3,1
1998,19981175,CO,70,50,60,60,87,6,1,1,3,1,0,4,2,2,2,0
1998,19981176,CO,70,30,50,70,69,3,3,4,3,1,0,3,3,2,3,1
1998,19981177,TX,70,85,78,43,28,5,3,6,3,3,0,3,3,2,2,1
1998,19981178,UT,60,70,65,45,22,5,1,5,1,1,0,4,3,3,2,0
1998,19981179,UT,40,40,40,50,60,6,1,6,5,1,0,3,3,2,2,1
1998,19981180,UT,85,30,58,78,55,7,1,3,4,1,0,4,3,2,2,0
1998,19981181,UT,50,50,50,50,21,3,2,5,3,3,0,1,3,3,3,1
1998,19981182,UT,85,70,78,58,79,5,2,1,3,1,0,4,2,2,3,1
1998,19981183,UT,70,60,65,55,62,5,2,3,3,1,0,3,2,1,2,1
1998,19981184,UT,15,30,23,43,66,7,2,4,3,1,0,4,3,3,3,1
1998,19981185,UT,60,0,30,80,35,5,1,1,2,1,0,3,3,2,3,1
1998,19981186,UT,70,0,35,85,20,5,2,2,3,1,0,2,3,2,2,0
1998,19981187,CO,70,40,55,65,47,7,2,1,1,1,0,2,2,2,3,1
1998,19981188,WI,55,40,48,58,22,5,1,3,1,1,0,2,3,2,3,1
1998,19981189,FL,50,50,50,50,43,3,2,4,2,1,0,2,3,3,3,1
1998,19981190,FL,50,30,40,60,43,3,2,1,2,1,0,3,3,3,3,1
1998,19981191,FL,,,,,38,5,2,4,3,3,0,1,3,3,3,1
1998,19981192,IL,85,97,91,44,38,6,2,3,3,2,0,4,4,2,3,0
1998,19981193,IL,60,0,30,80,37,5,1,1,,2,0,2,3,3,3,1
1998,19981194,IL,50,,,,0,3,1,1,,2,,3,,,,
1998,19981195,IL,70,60,65,55,18,2,1,2,2,2,0,3,3,3,2,1
1998,19981196,IL,95,65,80,65,41,3,1,3,1,2,0,3,3,3,3,1
1998,19981197,IL,97,15,56,91,38,5,2,1,3,2,0,4,2,2,3,1
1998,19981198,IN,50,50,50,50,37,5,3,4,3,1,0,1,3,2,3,1
1998,19981199,IN,97,85,91,56,62,2,3,3,2,1,0,3,3,2,3,1
1998,19981200,CA,55,60,58,48,39,5,2,3,4,1,0,4,3,3,3,1
1998,19981201,CA,50,80,65,35,37,7,2,7,4,4,0,3,2,3,3,1
1998,19981202,CA,85,50,68,68,68,7,1,1,,3,0,4,3,2,3,1
1998,19981203,CA,15,15,15,50,62,7,1,5,5,1,0,3,3,2,3,1
1998,19981204,CA,60,70,65,45,33,5,1,6,1,3,0,2,3,3,3,1
1998,19981205,CA,40,30,35,55,18,5,1,1,3,2,0,2,4,1,2,1
1998,19981206,CA,85,15,50,85,39,6,2,1,4,1,0,4,3,3,3,0
1998,19981207,CA,55,45,50,55,44,5,2,6,2,1,0,1,3,3,2,1
1998,19981208,FL,30,70,50,30,59,5,3,6,4,1,0,3,3,2,2,0
1998,19981209,FL,50,50,50,50,42,3,1,5,3,3,0,4,2,2,3,1
1998,19981210,CA,90,30,60,80,53,1,2,1,2,3,0,3,3,1,2,0
1998,19981211,CA,0,70,35,15,60,5,1,2,4,1,0,4,3,3,3,1
1998,19981212,CA,65,0,33,83,61,7,2,2,4,1,0,4,3,2,2,1
1998,19981213,UT,40,85,63,28,79,6,2,6,2,1,0,4,3,2,3,1
1998,19981214,CO,40,40,40,50,51,5,2,1,3,1,0,3,2,3,3,1
1998,19981215,CO,70,40,55,65,44,5,2,3,3,1,0,3,2,2,3,1
1998,19981216,CO,60,97,79,32,37,7,2,7,5,1,0,3,2,3,3,1
1998,19981217,MD,50,75,63,38,28,3,2,4,3,2,0,1,3,2,2,0
1998,19981218,MD,40,70,55,35,25,5,2,6,4,1,0,2,3,3,3,1
1998,19981219,MD,50,70,60,40,39,5,2,6,3,1,0,3,2,2,1,0
1998,19981220,MD,50,50,50,50,27,3,2,2,4,1,0,2,3,3,3,1
1998,19981221,MD,40,80,60,30,80,7,2,5,3,1,0,3,3,2,3,1
1998,19981222,MD,70,40,55,65,34,5,3,3,4,2,0,2,2,3,2,1
1998,19981223,MD,85,15,50,85,41,7,2,2,4,2,0,3,3,3,3,1
1998,19981224,MD,85,70,78,58,33,5,2,3,4,2,0,4,1,3,1,0
1998,19981225,PA,50,50,50,50,19,3,3,4,1,1,0,1,3,2,2,0
1998,19981226,OR,50,0,25,75,24,5,1,3,1,1,0,2,3,2,3,1
1998,19981227,IN,70,70,70,50,50,3,3,2,2,1,1,3,2,3,3,1
1998,19981228,IN,50,80,65,35,88,3,3,6,2,1,0,1,3,3,3,1
1998,19981229,IN,20,85,53,18,18,2,3,7,1,1,0,2,2,1,2,0
1998,19981230,NM,70,97,84,37,34,6,3,6,4,3,0,4,2,2,3,0
1998,19981231,NM,97,40,69,79,45,3,3,1,3,3,0,3,3,3,3,1
1998,19981232,NM,50,50,50,50,42,3,3,4,1,3,0,1,,3,3,
1998,19981233,CT,60,30,45,65,84,3,2,4,3,1,0,2,3,2,1,0
1998,19981234,CT,70,15,43,78,0,,2,1,1,,,3,,,,
1998,19981235,NY,51,20,36,66,51,7,1,1,5,1,0,4,2,2,1,0
1998,19981236,FL,50,75,63,38,26,5,2,3,3,1,0,2,3,3,3,1
1998,19981237,GA,97,0,49,99,66,2,1,1,1,2,0,4,3,3,3,1
1998,19981238,NY,50,50,50,50,42,6,2,5,3,1,0,3,3,3,3,1
1998,19981239,NY,50,70,60,40,38,6,2,7,,1,0,4,3,1,3,1
1998,19981240,NY,40,90,65,25,82,3,2,6,3,1,0,4,3,2,2,0
1998,19981241,MA,60,40,50,60,49,3,2,2,4,1,0,2,2,1,2,0
1998,19981242,CT,60,50,55,55,18,3,1,4,1,2,0,1,2,2,2,1
1998,19981243,PA,85,70,78,58,45,2,3,2,2,1,0,2,2,2,2,0
1998,19981244,NM,97,90,94,54,75,2,3,2,2,3,0,2,3,3,3,1
1998,19981245,NM,75,65,70,55,45,6,3,1,3,1,0,2,2,2,2,1
1998,19981246,NM,40,70,55,35,63,5,3,2,4,3,0,3,2,2,3,0
1998,19981247,NM,52,48,50,52,46,5,3,3,1,3,0,4,2,2,2,0
1998,19981248,NM,30,30,30,50,62,7,3,6,3,1,0,3,4,3,3,1
1998,19981249,NM,20,80,50,20,70,6,3,7,4,1,0,4,3,2,3,0
1998,19981250,NM,60,90,75,35,50,7,3,7,1,1,0,4,1,2,3,1
1998,19981251,NM,40,60,50,40,56,3,3,5,4,3,0,2,3,2,3,1
1998,19981252,MI,97,0,49,99,70,3,1,1,2,2,0,4,2,2,2,0
1998,19981253,OR,50,50,50,50,75,2,1,4,1,1,0,1,,1,,1
1998,19981254,OR,60,85,73,38,38,5,1,6,1,1,0,2,3,2,2,
1998,19981255,OR,60,40,50,60,37,3,1,2,3,,0,3,4,3,3,1
1998,19981256,OR,80,60,70,60,18,2,1,3,,1,0,2,1,2,1,0
1998,19981257,OR,50,50,50,50,45,3,1,3,3,1,0,3,3,3,2,1
1998,19981258,OR,40,60,50,40,51,5,1,7,1,1,0,3,3,,3,1
1998,19981259,OR,85,30,58,78,51,5,1,1,3,3,1,3,3,2,3,1
1998,19981260,OR,40,60,50,40,46,5,1,6,4,3,0,3,3,3,3,1
1998,19981261,OR,50,50,50,50,0,5,1,3,1,1,0,3,3,2,2,1
1998,19981262,OR,30,70,50,30,22,3,1,6,3,1,0,3,3,2,3,1
1998,19981263,OR,75,40,58,68,26,3,1,2,3,1,0,1,2,2,3,
1998,19981264,CO,90,10,50,90,54,7,2,1,3,1,0,4,2,2,2,0
1998,19981265,CO,85,40,63,73,24,6,2,1,5,1,0,3,2,2,2,1
1998,19981266,CO,5,60,33,23,38,6,2,7,4,1,0,4,3,3,3,1
1998,19981267,CO,85,70,78,58,37,2,2,3,4,1,0,1,2,1,2,0
1998,19981268,CO,0,95,48,3,75,5,2,7,3,1,0,4,3,3,3,1
1998,19981269,CO,15,85,50,15,44,5,2,7,4,1,0,4,1,2,3,0
1998,19981270,CA,40,45,43,48,43,7,2,6,5,1,0,2,3,3,3,1
1998,19981271,CA,97,0,49,99,47,2,1,1,1,3,0,2,3,3,2,0
1998,19981272,NY,70,0,35,85,40,7,2,3,3,1,0,3,3,2,2,0
1998,19981273,IL,85,50,68,68,25,3,1,1,3,2,0,2,2,2,2,1
1998,19981274,TX,60,75,68,43,0,,2,7,1,,,2,,,,
1998,19981275,TX,15,60,38,28,73,6,2,5,5,1,0,4,3,2,3,
1998,19981276,GA,65,65,65,50,55,7,1,2,4,2,0,3,3,2,2,1
1998,19981277,FL,50,60,55,45,35,3,1,6,2,1,0,2,3,3,3,0
1998,19981278,CA,50,70,60,40,62,7,1,7,5,1,0,3,2,2,2,1
1998,19981279,CA,60,97,79,32,24,2,2,6,2,3,0,2,4,3,3,1
1998,19981280,IN,,,,,49,5,3,1,2,1,1,4,3,2,3,1
1998,19981281,GA,70,,,,79,1,3,6,2,1,0,2,3,2,2,1
2000,20000001,MN,59,75,67,42,49,5,3,5,4,1,0,3,2,2,2,
2000,20000002,MI,97,0,49,99,35,5,,3,3,1,0,2,2,1,3,0
2000,20000003,IL,90,60,75,65,57,3,,1,,1,0,2,2,3,3,0
2000,20000004,ME,70,65,68,53,63,5,,3,3,1,0,4,1,1,3,0
2000,20000005,MA,20,90,55,15,40,5,,7,3,1,0,2,3,2,3,1
2000,20000006,MA,90,60,75,65,77,2,,1,,2,0,4,3,3,2,1
2000,20000007,PA,60,75,68,43,43,5,,6,4,1,0,2,2,2,2,0
2000,20000008,NJ,80,25,53,78,47,7,,1,3,1,0,4,3,3,2,1
2000,20000009,NY,65,55,60,55,26,6,,1,4,3,0,3,3,3,3,1
2000,20000010,IA,95,10,53,93,48,3,,1,3,1,0,4,2,1,2,0
2000,20000011,PA,50,60,55,45,41,3,,6,3,1,1,2,3,2,2,1
2000,20000012,PA,80,30,55,75,41,3,,2,4,1,0,2,2,1,2,0
2000,20000013,IN,50,30,40,60,37,3,,3,2,1,0,,,,,
2000,20000014,MI,50,75,63,38,18,3,,5,3,1,0,2,3,1,2,0
2000,20000015,WI,50,50,50,50,70,5,,4,,1,0,4,3,,2,1
2000,20000016,CA,50,80,65,35,31,5,,7,4,3,0,3,3,3,3,1
2000,20000017,CA,50,97,74,27,18,2,,6,2,3,0,3,3,2,3,1
2000,20000018,VA,90,10,50,90,22,5,,2,3,1,0,3,3,3,3,1
2000,20000019,SC,,,,,60,3,,1,,2,0,2,3,2,,
2000,20000020,VA,25,75,50,25,44,6,,7,4,1,0,,,,,
2000,20000021,IA,30,30,30,50,72,3,,4,2,1,0,2,3,3,3,1
2000,20000022,CO,60,50,55,55,43,2,,3,4,1,0,2,2,2,2,0
2000,20000023,CA,70,0,35,85,57,3,,1,1,1,0,3,3,2,3,1
2000,20000024,MI,65,50,58,58,43,6,,2,4,1,1,3,3,3,3,1
2000,20000025,OR,30,80,55,25,63,5,,7,1,1,0,4,3,1,3,1
2000,20000026,MO,52,52,52,50,40,3,,3,2,3,0,,,,,
2000,20000027,CA,42,32,37,55,44,6,,2,4,1,0,,,,,
2000,20000028,VA,10,97,54,7,29,5,,7,3,1,0,3,3,3,3,0
2000,20000029,FL,,,,,63,3,,3,3,1,0,3,3,2,3,1
2000,20000030,FL,60,70,65,45,19,5,,5,,1,0,2,3,2,2,0
2000,20000031,AR,50,90,70,30,57,3,,6,2,1,0,3,1,2,3,0
2000,20000032,FL,50,50,50,50,78,3,,2,,1,0,1,2,2,2,0
2000,20000033,TX,50,50,50,50,39,5,,2,4,4,0,,,,,
2000,20000034,KY,30,80,55,25,68,3,,5,2,4,0,3,2,2,2,
2000,20000035,MS,35,80,58,28,35,6,,5,,1,0,,,,,
2000,20000036,WA,50,50,50,50,22,3,,4,3,1,0,,,,,
2000,20000037,TX,75,75,75,50,76,5,,5,2,1,0,2,2,2,3,0
2000,20000038,FL,70,80,75,45,32,5,,6,3,1,0,2,3,3,2,1
2000,20000039,TX,,,,,53,2,,4,1,1,0,1,2,1,3,1
2000,20000040,GA,95,10,53,93,59,3,,1,1,2,0,1,3,2,2,1
2000,20000041,MD,50,80,65,35,62,7,,7,,1,0,4,2,1,2,0
2000,20000042,CA,90,40,65,75,30,6,,1,3,1,0,3,2,1,2,1
2000,20000043,PA,60,60,60,50,67,2,,2,1,1,0,2,2,3,3,1
2000,20000044,AZ,75,25,50,75,43,3,,1,3,1,0,2,2,2,2,0
2000,20000045,NY,90,75,83,58,34,3,,5,1,1,1,1,3,1,2,1
2000,20000046,CA,97,35,66,81,69,5,,1,,1,0,4,2,2,3,1
2000,20000047,OH,55,50,53,53,28,3,,3,2,1,0,2,2,3,3,1
2000,20000048,TN,75,15,45,80,19,3,,2,1,1,0,1,3,2,2,1
2000,20000049,NY,0,97,49,2,23,5,,7,4,3,0,,,,,
2000,20000050,MO,40,80,60,30,30,7,,6,4,1,0,1,3,2,3,0
2000,20000051,MS,97,0,49,99,37,3,,1,3,1,0,3,3,2,2,0
2000,20000052,TX,10,50,30,30,29,5,,7,3,1,0,2,3,3,3,1
