Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
Germany,45161.2903225806,4,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,3171.3404786375,1,0,1,1,Not remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1
India,7464.91489997014,1,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
India,6606.95933049479,2,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
India,17618.5582146528,1,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,45161.2903225806,3,1,0,10,Not remote,8,0,0,0,0,0,0,1,0,0,1,1,0,1
Germany,64516.1290322581,0,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,58064.5161290323,3,0,0,10,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
India,17618.5582146528,6,0,0,100,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,0,1
India,11011.598884158,0,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,10277.4922918808,5,1,1,1,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany,51612.9032258064,2,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
Germany,55913.9784946237,4,0,1,100,Not remote,8,0,0,1,0,0,0,0,1,0,0,0,0,0
Germany,38709.6774193548,2,0,1,20,Not remote,6,0,0,1,0,0,1,0,0,0,0,0,0,0
United Kingdom,31250.0,1,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,59139.7849462366,14,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,35000.0,2,0,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,31250.0,5,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,53750.0,2,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,43750.0,10,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,30000.0,20,0,0,1,Remote,8,0,0,1,1,0,1,0,0,0,1,0,0,0
India,6166.49537512847,1,0,0,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
India,9690.20701805902,4,1,1,10,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,7047.42328586111,3,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250.0,18,0,0,20,Not remote,3,0,0,0,0,1,0,0,0,0,0,0,1,0
Germany,48387.0967741935,4,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,112500.0,15,1,0,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,56250.0,18,0,1,100,Not remote,7,0,0,1,1,0,1,0,0,0,0,0,0,0
United States,55000.0,9,0,0,500,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,48750.0,6,1,1,10,Not remote,9,0,1,0,0,0,1,0,1,0,0,0,0,1
Germany,41397.8494623656,3,0,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,50000.0,1,0,0,10000,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,15535.4838709677,1,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,51612.9032258064,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,91397.8494623656,10,0,1,1,Not remote,8,0,0,1,1,0,1,0,1,0,0,0,0,1
United Kingdom,60000.0,6,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,37878.7878787879,4,0,1,10,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,1
Germany,57526.8817204301,6,1,0,20,Not remote,9,0,0,0,0,1,0,0,0,0,0,1,0,1
United States,114000.0,20,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,25000.0,8,0,0,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,4,1,1,20,Not remote,10,0,0,0,1,0,1,0,0,0,0,0,0,0
Germany,43870.9677419355,1,0,1,10,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,42000.0,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,42500.0,5,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,43750.0,11,1,1,20,Not remote,6,1,0,1,0,0,1,0,0,0,0,0,0,1
Germany,48387.0967741935,2,1,1,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,42500.0,1,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,43750.0,4,0,1,10,Not remote,6,0,0,0,0,0,0,0,1,0,1,0,0,0
Germany,53763.4408602151,2,0,0,20,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,100000.0,20,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,15053.7634408602,1,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,113636.363636364,17,0,0,10,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,46250.0,10,0,1,10,Not remote,5,0,1,0,0,1,0,0,0,0,1,0,1,1
United States,55000.0,1,0,1,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,50424.2424242424,3,0,1,10,Not remote,10,0,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,46250.0,16,1,1,1000,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,67000.0,3,0,1,20,Not remote,10,0,1,1,1,0,0,0,0,0,0,0,0,1
United Kingdom,40000.0,3,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,46250.0,2,0,1,10000,Not remote,9,1,0,0,0,0,0,0,0,1,0,0,0,0
United States,96000.0,9,0,1,10000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,65000.0,3,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000.0,6,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,110000.0,8,1,1,100,Remote,5,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,31250.0,2,0,1,1,Not remote,8,0,1,0,1,0,1,0,0,0,1,0,0,1
United Kingdom,43750.0,20,1,0,10,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,110000.0,8,0,1,100,Remote,7,1,1,0,0,0,0,0,0,0,0,0,0,0
Germany,51612.9032258064,4,0,1,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
Germany,56989.247311828,6,0,1,1,Not remote,9,0,0,0,0,0,0,0,1,0,1,0,0,1
Canada,32954.5454545455,3,0,0,10,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,120000.0,10,0,1,1000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,90000.0,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,92000.0,6,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,1,1
Canada,42045.4545454545,6,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,57500.0,16,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000.0,4,0,1,10,Remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,97500.0,20,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,87000.0,5,0,1,10000,Remote,5,0,0,0,0,0,0,0,0,0,0,0,1,1
United States,70000.0,5,0,1,20,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,37500.0,3,1,1,20,Not remote,6,0,0,0,1,0,0,0,1,0,0,0,0,1
United States,135000.0,4,1,1,10000,Not remote,9,0,0,0,0,0,1,0,0,0,1,0,0,0
United States,95368.0,7,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,95306.0,19,1,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,46236.5591397849,6,1,1,1,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,138000.0,14,1,0,10000,Not remote,7,0,1,1,0,0,1,0,0,0,1,0,0,1
United States,109100.0,10,0,1,10,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,70000.0,2,0,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,51612.9032258064,5,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,62121.2121212121,6,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,50500.0,3,0,1,10,Not remote,10,1,1,1,0,0,0,0,0,0,0,0,1,1
Germany,51612.9032258064,12,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,120000.0,13,0,1,20,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,133000.0,6,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,33125.0,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,1,0,1,100,Not remote,10,0,1,1,0,1,0,0,0,0,0,0,1,1
United States,107000.0,12,0,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,75000.0,3,0,0,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,36363.6363636364,2,1,1,20,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,111000.0,15,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,110000.0,11,1,1,1,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,47500.0,4,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000.0,5,0,1,1000,Remote,7,0,1,0,0,1,0,1,0,0,1,0,1,1
United States,93000.0,6,0,1,1000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
Germany,67741.935483871,7,0,0,10000,Not remote,6,0,0,1,1,1,0,0,0,0,0,0,0,0
Germany,53763.4408602151,5,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000.0,7,0,1,500,Remote,7,0,0,1,0,1,0,0,0,0,0,0,0,1
United Kingdom,41250.0,5,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,3,0,1,10000,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,1
United States,68000.0,1,0,1,10,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1
Germany,64516.1290322581,2,1,0,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,62878.7878787879,19,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,60606.0606060606,20,1,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,1,1
United Kingdom,53750.0,3,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,58750.0,5,0,1,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,71000.0,1,0,1,500,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,93000.0,9,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80500.0,13,1,1,20,Not remote,7,1,0,1,0,1,0,0,0,0,0,0,0,0
United States,150000.0,20,1,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,143750.0,19,1,1,10,Not remote,9,0,1,1,1,0,0,0,0,0,1,0,0,1
United States,52000.0,2,0,1,1000,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000.0,8,0,1,10,Not remote,7,0,0,1,0,0,0,0,1,0,1,0,0,1
United Kingdom,68750.0,5,0,1,10000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
Canada,57575.7575757576,3,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250.0,16,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,86021.5053763441,10,1,1,10000,Not remote,9,0,0,0,0,0,0,1,0,0,0,0,0,1
Germany,51612.9032258064,20,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,30000.0,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,87121.2121212121,7,0,0,5000,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,0
Germany,43010.752688172,3,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53763.4408602151,3,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,90000.0,0,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000.0,2,1,1,10000,Remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,100000.0,2,0,1,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,3440.86021505376,5,1,1,1000,Remote,6,0,1,1,0,1,0,0,0,0,1,0,0,1
United States,74000.0,16,0,0,10000,Not remote,6,0,0,0,0,0,1,0,0,0,0,1,0,0
United States,110000.0,3,0,0,500,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,39000.0,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,40151.5151515152,7,1,1,20,Not remote,7,0,0,0,0,0,0,1,0,0,1,0,0,1
United States,160000.0,20,1,1,10000,Remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,47500.0,2,0,1,100,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,1,0,1,1,Remote,7,0,0,0,0,0,0,1,1,0,1,0,0,1
Canada,53030.303030303,3,0,1,20,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,105000.0,5,1,1,1,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,125000.0,18,1,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,2,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000.0,6,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,72000.0,9,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000.0,4,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,43181.8181818182,1,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,140000.0,19,1,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,157000.0,7,1,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,150000.0,6,1,1,10000,Not remote,9,0,0,1,0,0,1,0,1,0,0,0,0,0
United States,170000.0,15,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
India,29364.2636910879,9,1,0,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,35606.0606060606,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,88000.0,15,1,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,27651.5151515152,5,0,1,1,Not remote,4,0,0,1,0,0,0,1,1,0,1,0,0,1
United States,76000.0,7,1,1,10000,Not remote,9,0,0,0,0,0,0,1,0,0,0,0,0,1
India,27161.9439142563,3,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.5454545455,3,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,130000.0,6,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,8809.27910732638,4,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,65000.0,13,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,73800.0,3,1,1,10000,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
India,12626.6333871678,1,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,45000.0,16,1,1,10,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,1,1
Germany,64516.1290322581,7,1,1,5000,Not remote,9,1,0,1,1,0,0,0,0,0,1,0,1,1
Germany,45161.2903225806,5,1,1,10000,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,1
Germany,64516.1290322581,3,0,1,1,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,1
United Kingdom,33750.0,1,0,1,1000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,1,1
United Kingdom,33125.0,1,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,45000.0,9,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,47500.0,7,0,1,1000,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,0,1
India,1761.85582146528,0,0,1,10,Remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,27500.0,3,1,0,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
United Kingdom,50000.0,3,0,1,1,Not remote,8,1,1,0,0,1,1,0,0,0,0,1,1,1
Germany,53763.4408602151,7,0,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,0
United Kingdom,40000.0,3,0,1,100,Not remote,7,0,0,0,1,1,0,0,0,0,0,0,0,1
United Kingdom,43750.0,3,0,0,10000,Not remote,9,0,1,1,0,0,1,0,0,0,0,0,0,1
Germany,38709.6774193548,20,1,1,1,Not remote,7,0,0,1,0,0,0,0,0,0,0,1,1,1
United States,75000.0,4,0,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,40000.0,9,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,10571.1349287917,4,0,1,20,Not remote,0,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,80000.0,14,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,75000.0,20,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,142000.0,20,1,1,10000,Remote,8,0,0,0,0,1,0,0,0,0,0,0,1,0
United Kingdom,37500.0,4,0,0,20,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,58750.0,2,0,1,10000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,116000.0,20,0,0,10000,Not remote,5,1,0,1,0,0,1,0,0,0,0,0,0,1
Germany,69892.4731182796,7,1,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
India,25693.730729702,11,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,52500.0,3,0,1,10000,Not remote,6,1,1,1,1,0,0,0,0,0,0,0,0,1
United Kingdom,31250.0,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,45000.0,3,1,0,1,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,66666.6666666667,7,0,1,1,Not remote,7,0,0,1,0,0,1,0,1,0,0,0,0,1
Canada,20681.8181818182,1,0,1,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United Kingdom,28750.0,1,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,127000.0,20,1,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,59139.7849462366,7,1,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,41666.6666666667,5,0,1,1,Not remote,8,0,1,1,0,0,1,0,0,0,1,0,1,1
United States,36000.0,1,0,1,1,Remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,30000.0,2,1,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000.0,6,1,1,10,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,62500.0,3,0,1,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,5285.56746439583,2,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,101000.0,1,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53030.303030303,1,1,1,20,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany,55913.9784946237,3,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,78279.5698924731,10,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,47500.0,2,1,1,500,Not remote,7,1,1,1,0,0,0,0,0,1,1,0,0,1
United States,97000.0,9,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,83870.9677419355,6,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
India,14682.131845544,6,1,1,100,Not remote,8,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,168000.0,16,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53030.303030303,7,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,70075.7575757576,7,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
Germany,48387.0967741935,2,0,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
Germany,29677.4193548387,3,1,1,20,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,0,1
United Kingdom,45000.0,12,1,1,10,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,58064.5161290323,8,1,1,100,Not remote,6,0,0,0,1,1,0,0,0,0,1,0,0,1
United Kingdom,61250.0,20,0,1,100,Remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,120000.0,5,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,130000.0,8,0,1,5000,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
India,27896.0505065335,6,1,1,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,64375.0,6,0,0,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,136500.0,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,82000.0,9,0,0,10000,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,81720.4301075269,20,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,51250.0,20,1,1,1000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,64516.1290322581,3,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,38750.0,2,0,1,20,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,71000.0,3,0,1,500,Not remote,9,0,1,0,0,1,0,0,0,0,0,1,1,1
Canada,53030.303030303,6,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,68750.0,6,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,51875.0,2,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000.0,6,0,0,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,117000.0,2,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,160000.0,8,0,1,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,35000.0,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000.0,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,115000.0,18,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000.0,6,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000.0,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,26250.0,2,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100568.0,11,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,105000.0,3,0,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,120000.0,20,0,1,10000,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,55000.0,2,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,150000.0,10,1,1,10000,Not remote,9,1,0,0,0,0,0,0,0,1,0,0,0,0
India,35237.1164293055,15,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,89000.0,20,0,0,10000,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000.0,5,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,51893.9393939394,9,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,122088.0,20,0,0,20,Remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
India,35237.1164293055,15,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,118000.0,9,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4052.26838937014,2,1,0,20,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,112000.0,5,0,1,500,Not remote,9,0,0,0,0,0,0,1,0,0,0,0,0,1
Canada,49242.4242424242,1,0,1,10,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,0,1
United States,57000.0,2,0,0,100,Remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,93000.0,11,1,1,100,Remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,120000.0,3,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,12479.8120687124,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,19086.7713992072,5,1,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,40860.2150537634,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,10277.4922918808,4,0,1,500,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,1
Germany,45161.2903225806,3,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,53763.4408602151,2,0,1,10000,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0
India,6606.95933049479,2,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,156250.0,7,1,0,10000,Not remote,8,1,0,0,1,0,0,0,0,1,0,0,0,0
