LateSept,LateApril,BillApril,AGE
true,true,13.415,42
false,false,3.477,41
false,true,0.302,47
false,false,5.628,42
false,false,2.718,37
true,false,40.63,38
false,false,0.0,44
true,true,3.032,36
false,true,0.15,38
false,false,3.122,30
false,false,167.52,30
false,false,58.412,30
false,false,9.736,44
false,false,5.251,39
false,false,3.809,41
false,false,0.0,31
false,false,41.628,31
true,false,25.264,33
false,false,1.858,29
true,true,127.847,29
false,false,52.453,31
true,false,0.9,31
false,false,0.0,37
true,true,34.647,47
false,false,60.434,35
false,false,0.498,37
false,false,-0.072,42
false,false,0.0,42
false,false,2.199,39
true,false,28.336,43
false,false,72.518,40
false,false,51.489,32
false,false,6.155,32
true,false,-0.01,32
false,false,0.5,33
false,false,33.448,41
false,false,58.281,41
false,true,17.721,39
false,false,0.0,32
false,false,0.0,40
false,false,0.0,33
false,false,2.491,29
false,false,68.927,32
true,false,39.834,32
false,false,7.072,32
false,false,194.101,34
false,false,-1.0,35
false,false,72.044,36
false,false,49.828,42
false,false,2.895,33
false,false,0.476,39
false,false,0.09,37
false,false,0.0,38
false,false,172.037,36
false,false,16.666,41
false,false,52.102,40
false,false,0.0,40
false,false,161.208,40
false,false,288.924,37
false,false,1.738,39
false,false,474.459,39
true,false,0.0,36
false,false,0.0,31
false,false,0.8,31
false,false,9.368,31
false,false,29.924,33
false,false,2.866,32
false,false,21.651,32
false,false,108.348,42
false,false,0.0,33
false,false,8.674,34
true,false,-2.113,34
false,false,4.745,34
false,false,1.94,33
true,true,0.15,41
false,false,0.288,38
true,true,22.605,44
false,false,77.579,39
false,false,55.0,42
false,false,0.0,35
false,false,90.5,36
true,true,61.761,38
false,false,0.0,39
false,false,0.207,38
false,false,33.334,38
true,false,1.9,40
true,false,0.0,39
true,true,36.741,40
false,true,28.817,41
false,false,92.588,41
false,false,1.0,35
false,false,1.854,35
false,false,30.068,38
false,false,5.51,36
false,false,10.861,48
false,false,28.215,35
false,false,81.665,44
false,false,0.0,48
false,false,14.98,43
false,false,29.523,45
false,false,74.368,41
true,false,0.0,31
true,false,155.997,34
true,true,16.558,48
false,false,0.766,35
true,false,14.523,31
true,false,0.0,44
false,false,6.422,37
false,false,27.093,41
true,false,0.0,36
true,true,63.443,40
false,false,38.863,49
false,false,0.0,43
false,false,22.761,39
false,false,10.413,33
false,false,0.0,41
true,false,0.39,42
true,false,140.678,31
false,false,0.416,31
false,false,0.316,34
false,false,3.537,33
false,false,105.467,43
false,false,37.259,43
false,false,0.099,36
false,false,0.473,40
false,false,44.325,43
false,false,80.628,39
false,false,0.58,39
false,false,50.136,35
true,false,5.786,37
false,false,3.343,42
false,false,71.338,42
false,false,22.107,37
false,false,23.2,33
false,false,66.643,35
false,false,8.659,38
false,false,0.0,41
false,false,0.0,36
false,false,53.256,38
false,false,5.768,43
true,false,22.073,37
false,false,0.626,48
true,false,11.997,47
false,false,118.4,41
true,false,0.0,29
false,false,15.158,30
false,false,2.308,29
true,false,78.655,38
false,false,27.291,37
false,false,111.185,42
false,false,7.613,43
false,false,317.33,31
false,false,21.166,32
false,false,14.691,32
false,false,0.0,32
false,false,-0.099,32
false,false,48.723,33
false,false,-0.038,30
false,false,82.319,31
true,false,1.876,35
false,false,10.244,36
false,false,5.748,40
false,false,14.251,38
false,false,142.649,37
false,false,1.2,42
false,false,24.426,36
false,false,10.0,37
true,false,161.912,36
false,false,-0.002,32
false,false,5.225,35
true,false,0.0,35
false,true,42.695,27
false,false,39.506,47
false,false,15.628,35
false,false,0.843,37
false,false,0.0,45
false,false,83.709,45
false,false,59.349,36
false,false,44.181,29
false,false,215.305,35
false,false,3.392,35
false,false,42.254,27
false,false,6.711,31
false,false,3.0,33
false,true,94.428,34
false,false,0.0,43
false,false,22.877,37
false,false,0.0,28
true,false,14.053,49
false,false,0.0,38
true,false,5.3,27
false,false,59.13,25
true,false,0.0,39
true,false,0.0,26
false,false,46.486,26
false,false,10.775,38
false,false,92.037,30
false,false,4.565,34
false,false,27.71,35
false,true,38.297,42
true,false,0.94,45
false,false,0.333,37
false,false,89.676,39
true,false,29.967,23
false,false,9.588,24
false,false,0.165,28
false,false,32.605,28
false,true,4.948,29
false,false,19.604,47
false,false,220.728,27
false,false,1.079,27
true,false,17.021,32
true,false,0.0,35
false,false,29.16,31
false,false,40.503,47
false,false,3.791,36
false,false,130.38,37
false,false,163.86,44
false,false,0.0,33
true,true,71.161,33
false,false,0.5,33
false,false,26.761,49
false,false,0.0,37
false,false,18.971,40
true,false,22.527,40
false,false,3.204,38
false,false,175.238,43
false,false,54.693,32
false,false,12.633,41
true,false,25.099,31
true,false,18.732,32
false,false,30.763,24
false,false,1.777,32
false,false,46.649,33
false,false,66.0,47
false,false,158.184,38
false,false,57.961,40
false,false,140.324,32
false,false,19.247,35
false,false,27.74,39
false,false,9.008,38
false,false,2.592,28
false,false,126.663,48
true,false,27.377,46
true,false,18.01,46
false,false,131.191,28
true,false,0.0,28
true,false,31.457,37
true,true,149.133,42
false,false,0.0,35
false,false,21.715,41
false,false,58.482,48
false,false,1.738,36
false,false,1.125,28
false,false,0.88,43
true,false,3.0,49
true,false,0.0,34
false,false,0.0,46
true,false,0.0,27
false,false,3.244,30
false,false,9.224,39
false,false,18.253,44
false,true,97.711,39
false,false,0.0,40
false,false,144.505,29
true,false,0.005,30
false,false,0.0,32
false,false,75.261,32
false,false,4.869,40
true,false,6.99,49
false,false,153.706,29
false,false,74.266,31
false,false,122.955,27
true,false,17.03,30
true,false,0.0,38
false,false,130.479,45
false,false,0.946,34
false,false,0.0,29
false,false,0.0,26
true,false,19.626,35
false,false,50.441,28
true,false,23.123,28
false,false,5.828,26
false,false,0.0,32
false,false,5.626,33
false,false,2.93,33
false,false,2.732,35
true,true,6.692,38
false,false,52.735,36
false,false,0.0,34
false,false,0.0,46
true,false,377.466,41
true,true,9.96,43
false,false,4.656,43
false,false,56.211,30
true,false,27.567,44
false,false,0.0,40
false,false,32.03,30
false,false,0.302,31
false,false,10.773,32
false,false,3.001,38
false,false,97.739,37
false,false,28.552,41
false,false,1.17,46
true,false,103.107,28
false,false,28.756,36
true,false,0.39,38
true,false,48.69,24
false,false,21.831,32
false,false,18.165,41
true,false,0.78,46
false,false,2.0,37
false,false,42.812,25
true,false,-0.741,43
false,false,18.171,28
true,true,21.631,29
false,false,167.748,37
false,true,296.036,42
false,false,7.811,37
false,false,0.0,40
false,false,134.146,37
false,false,31.868,30
false,false,6.059,34
false,false,0.316,48
false,false,14.206,47
false,false,27.383,47
false,false,12.889,30
false,false,0.0,33
false,false,11.357,44
false,false,9.962,42
false,false,0.643,38
false,false,11.786,39
false,false,49.278,46
false,false,109.639,43
false,false,107.122,31
false,false,99.723,45
true,true,58.505,45
false,false,15.671,32
false,false,0.329,44
false,false,10.825,39
false,false,128.312,31
false,false,15.365,44
false,false,12.375,36
false,false,278.117,35
false,false,97.402,29
false,false,30.244,30
true,true,16.086,30
false,false,8.623,30
false,false,123.978,38
false,false,55.751,36
true,false,1.8,33
false,false,127.643,45
false,false,-0.004,40
false,false,0.0,35
true,true,308.523,42
false,false,46.121,32
true,false,18.827,32
false,false,0.426,40
false,false,55.435,36
false,false,2.82,32
false,false,0.0,37
false,false,0.0,38
false,false,0.0,48
true,false,0.0,31
false,true,179.461,31
false,false,30.177,34
false,false,77.377,34
false,false,22.891,29
false,false,55.038,38
false,false,130.266,47
false,false,71.089,30
false,false,-0.486,29
false,true,1.513,30
false,false,35.438,30
false,false,18.713,30
true,false,0.0,30
false,false,5.86,30
false,false,23.943,31
false,false,0.858,32
false,false,0.0,33
true,false,3.563,34
false,false,20.808,37
false,false,234.221,37
false,false,0.0,45
false,false,8.264,37
false,false,16.893,42
false,false,6.059,44
true,false,0.0,46
false,false,1.13,45
false,false,47.231,35
false,false,104.654,41
false,false,1.17,42
true,false,1.257,44
false,false,3.245,41
false,false,14.585,42
false,false,5.843,29
true,false,0.0,49
false,false,103.824,29
true,true,83.275,31
true,true,21.534,32
false,false,152.135,29
false,false,2.014,29
false,false,169.983,29
false,false,3.167,30
false,false,2.786,30
false,false,11.707,30
true,false,5.085,31
false,false,137.565,33
true,true,129.098,33
false,false,52.921,32
false,false,0.0,32
false,false,0.0,32
false,false,18.116,32
false,false,0.0,33
false,false,8.367,33
false,false,5.198,33
true,false,41.97,33
false,false,48.436,33
true,false,25.708,33
false,false,0.0,44
false,false,1.206,39
false,false,22.999,44
false,false,83.763,36
false,false,44.245,37
false,false,184.562,40
false,false,132.727,41
true,false,73.433,36
false,false,8.595,34
false,false,7.121,41
true,false,28.354,44
false,false,3.177,37
false,false,2.09,34
false,false,19.93,35
false,false,16.409,38
false,false,197.439,37
false,false,0.39,40
false,false,11.891,41
false,false,38.885,37
false,false,1.474,40
false,false,1.52,34
false,false,52.684,39
false,false,65.108,46
false,false,2.136,46
false,false,47.563,35
false,false,19.297,38
true,false,29.793,39
false,false,5.566,40
false,false,231.935,33
false,false,9.529,45
false,false,131.619,37
false,false,0.955,33
false,false,6.939,37
false,false,46.688,49
false,true,44.577,38
false,false,84.966,49
false,false,104.283,37
true,true,68.959,38
false,false,3.628,33
true,false,20.733,48
false,false,24.317,39
false,false,126.242,32
false,false,2.973,40
false,false,28.91,37
false,false,0.0,31
false,false,-0.396,47
false,false,3.206,47
true,false,24.528,24
false,false,130.436,28
false,false,3.638,34
false,false,0.287,41
true,false,5.827,29
false,false,40.037,27
false,false,-0.073,27
false,false,1.034,28
false,false,11.835,32
true,false,16.317,34
false,false,93.649,35
false,false,1.508,28
false,false,39.197,32
false,false,111.239,27
false,false,18.516,30
false,false,27.553,39
false,false,128.459,44
false,false,5.488,28
false,false,9.004,29
true,true,147.715,30
false,false,101.525,30
false,false,2.673,32
false,false,95.85,35
false,false,122.518,39
false,false,0.0,31
false,false,39.926,32
false,false,0.0,38
false,false,0.316,40
false,false,55.08,27
false,false,54.138,30
true,false,19.648,35
false,false,16.802,42
true,false,17.406,46
false,false,105.707,30
false,false,5.375,32
false,false,8.44,43
false,false,90.772,48
false,false,1.572,45
true,false,0.78,43
false,false,27.324,35
false,false,0.968,40
false,false,376.228,39
false,false,0.0,31
false,false,0.0,33
false,false,0.915,47
true,false,12.659,41
false,false,30.97,36
true,false,0.0,41
true,false,19.195,42
false,false,33.081,38
false,true,90.043,33
false,false,9.95,35
false,false,108.107,35
false,false,3.046,34
false,false,0.123,34
false,false,68.217,35
false,false,186.529,35
false,false,26.749,46
true,false,28.985,39
false,false,86.279,35
false,false,9.46,46
false,false,0.0,45
false,false,69.672,47
true,true,13.149,37
false,false,4.117,40
false,false,0.0,44
false,false,1.148,48
false,false,94.28,37
false,false,8.084,42
false,false,48.533,36
false,false,20.24,42
false,false,0.0,44
false,false,115.463,42
false,false,1.722,45
false,false,0.54,40
true,false,7.378,37
true,false,28.468,35
false,false,138.903,36
false,false,53.525,40
false,false,6.283,46
false,false,0.0,38
true,false,6.647,41
false,false,69.422,41
false,false,54.152,35
false,false,0.023,40
true,false,0.0,45
false,false,18.429,42
false,false,3.739,39
false,false,104.045,43
false,false,0.0,40
false,false,0.619,47
false,true,21.872,32
false,false,4.095,40
false,false,1.909,40
false,true,1.891,41
false,false,47.056,46
false,false,14.279,43
false,false,-5.459,34
false,false,0.0,35
false,false,93.354,42
false,false,26.598,37
false,false,27.858,31
true,false,16.289,47
false,false,32.202,36
false,false,0.0,42
false,false,21.304,41
false,false,7.9,41
true,false,0.0,45
false,false,30.735,40
false,false,3.617,36
true,false,10.526,33
false,true,29.276,42
true,false,1.222,43
false,true,1.438,46
false,false,29.263,46
false,false,20.389,41
false,false,60.65,32
true,false,19.861,46
false,false,92.472,35
false,false,15.243,43
false,false,0.0,33
false,false,86.661,43
false,false,28.191,48
true,false,3.498,35
true,false,48.161,36
false,false,6.882,38
false,false,104.167,40
true,false,16.693,43
false,false,75.173,38
false,false,0.326,35
false,false,2.206,44
false,false,99.565,40
true,false,22.778,49
false,false,17.889,32
false,false,71.253,33
true,false,195.574,40
true,false,87.63,35
true,false,27.622,37
true,false,0.259,43
false,false,148.866,42
true,false,34.213,30
false,false,0.316,31
false,false,13.463,34
false,false,158.498,45
false,false,48.758,45
false,false,59.523,49
true,false,0.0,42
false,false,19.684,46
true,false,68.911,38
false,false,8.134,47
false,false,262.575,38
false,false,0.21,34
false,false,29.315,34
false,false,23.795,26
true,true,47.551,27
false,false,346.718,27
false,false,5.416,41
false,false,56.02,34
true,true,9.932,33
false,false,86.188,39
false,false,0.0,38
false,false,31.939,33
false,false,0.168,34
false,false,-1.228,34
false,false,14.216,35
false,false,37.235,38
false,false,80.588,46
false,false,0.978,39
true,false,0.0,39
false,false,15.057,42
false,false,19.789,38
false,false,0.0,46
false,false,0.0,37
false,false,13.314,36
false,false,11.254,38
false,false,0.21,39
false,false,4.709,42
true,false,37.94,31
false,false,50.222,32
false,false,123.936,34
false,false,19.399,47
false,false,19.993,48
false,false,97.298,35
false,false,0.0,36
false,false,0.965,41
false,false,3.412,40
false,false,112.823,42
false,false,276.516,37
true,false,0.0,32
false,false,24.511,35
true,false,0.0,49
true,false,63.43,33
true,false,369.358,41
false,false,0.39,42
false,false,24.901,45
false,false,0.0,44
false,false,16.791,40
false,false,0.0,43
false,false,2.355,45
true,false,70.226,42
false,false,0.0,44
false,false,-0.15,31
false,false,87.241,33
false,false,0.0,31
false,false,306.515,31
false,false,23.012,32
false,false,33.81,33
false,false,51.337,46
false,false,181.304,40
false,false,0.174,49
false,false,1.65,45
false,false,5.91,44
false,false,0.33,44
false,false,41.921,40
false,false,7.966,44
false,false,77.013,31
false,false,10.301,31
false,false,14.282,34
false,false,0.326,34
false,false,37.306,42
true,false,24.42,39
false,false,0.0,36
false,false,2.14,49
false,false,19.586,36
false,false,29.274,49
false,false,47.781,36
false,false,2.24,45
false,false,78.967,31
true,false,29.793,31
false,true,202.417,36
true,false,0.0,39
false,false,34.468,45
false,false,0.0,42
true,false,2.203,39
false,false,124.469,38
false,false,1.728,45
false,true,40.963,38
false,false,3.637,34
false,false,54.329,36
false,false,23.344,39
true,false,0.78,44
false,false,266.704,39
true,false,-0.189,33
false,false,9.234,37
false,false,1.996,38
false,false,4.222,39
false,false,2.03,44
false,false,197.209,35
true,false,2.0,35
false,false,24.782,45
false,false,0.39,45
false,false,0.728,35
false,false,17.709,45
true,false,0.39,46
false,true,30.607,35
false,false,15.104,42
false,false,1.08,41
false,false,8.66,44
false,false,12.847,36
false,false,2.29,36
false,false,4.489,35
false,false,19.816,31
false,false,0.942,32
true,false,2.424,37
false,false,9.934,41
false,false,264.598,31
false,false,4.893,32
false,false,0.0,36
false,false,154.87,41
true,false,6.138,32
true,false,0.0,32
false,false,0.0,35
false,false,12.89,45
false,false,158.664,31
false,false,129.622,43
true,true,5.0,47
false,false,0.0,34
false,false,27.57,43
false,false,0.81,33
false,false,19.565,37
true,false,1.155,48
